Nº Processo,Órgão,Data de Abertura,Objeto,Razão Social,Total Adjudicado,
30.000.026955.2020,ENCARGOS GERAIS DO ESTADO,05/11/2020,CONFECÇÃO DE ADESIVOS IMPRESSOS DIGITAIS PARA VEÍCULOS AUTOMOTORES,04.798.838/0001-23 - IRANEIDE GONCALVES DE ABRANTES,"7.200,00",
25.239.000831.2020,SES/HOSPITAL METROPOLITANO DOM JOSE MARIA PIRES - SANTA RITA,06/11/2020,EPI PROTEÇÃO RADIOLOGICA,25.264.916/0001-80 - AL CEZAR COMERCIO DE EQUIPAMENTOS MEDICOS,"30.516,00",
25.239.000833.2020,SES/HOSPITAL METROPOLITANO DOM JOSE MARIA PIRES - SANTA RITA,06/11/2020,MATERIAL HOSPITALAR OPME,27.938.961/0001-06 - BEMMED DISTRIBUIDORA DE MATERIAL MEDICO HOSPITALAR EIRELI,"11.800,00",
25.239.000836.2020,SES/HOSPITAL METROPOLITANO DOM JOSE MARIA PIRES - SANTA RITA,06/11/2020,MATERIAL HOSPITALAR OPME,27.938.961/0001-06 - BEMMED DISTRIBUIDORA DE MATERIAL MEDICO HOSPITALAR EIRELI,"11.800,00",
30.000.014579.2020,ENCARGOS GERAIS DO ESTADO,06/11/2020,LOCAÇÃO DE IMÓVEL 2ª COMPANHIA DE POLÍCIA MILITAR EM UIRAÚNA,109.260.624-68 - ANTÔNIO TEODORO DE ANDRADE,"9.544,44",
25.000.2509588.2020,SECRETARIA DE ESTADO DA SAÚDE,09/11/2020,"AQUISIÇÃO EMERG DE MED (DICLORIDRATO DE TRIMETAZIDINA 35MG E HEMIFUMARATO DE BISOPROLOL 2,5MG) ",05.366.444/0001-69 - RV IMOLA TRANSPORTES E LOGÍSTICA LTDA,"504,00",
25.000.2909524.2020,SECRETARIA DE ESTADO DA SAÚDE,09/11/2020,"AQUISIÇÃO EMERG DE MED (VALSARTANA + ANLODIPINO 320/5MG, ROSUVASTATINA CÁLCICA 20MG",05.366.444/0001-69 - RV IMOLA TRANSPORTES E LOGÍSTICA LTDA,"2.610,00",
25.000.3110587.2020,SECRETARIA DE ESTADO DA SAÚDE,09/11/2020,AQUISIÇÃO EMERGENCIAL DE MEDICAMENTO,01.687.725/0002-43 - CENTRO ESPECIALIZADO EM NUTRICAO ENTERAL E PARENTERAL - CENEP LTDA,"1.188,00",
30.000.003933.2020,ENCARGOS GERAIS DO ESTADO,09/11/2020,LOCAÇÃO DE IMÓVEL NÚCLEO DE ASSISTÊNCIA FARMACÊUTICA - NAF,004.068.484-91 - JOÃO FERREIRA DE FREITAS,"50.400,00",
21.901.000137.2020,SETDE/FUNDO ESTADUAL DE APOIO AO EMPREENDEDORISMO - EMPREENDER-PB,10/11/2020,SERVIÇO DE OUTSOURCING DE IMPRESSÃO,40.938.508/0001-50 - MAQ-LAREM MAQUINAS MOV. E EQUIPAMENTOS LTDA,"10.903,50",
25.213.000961.2020,SES/COMPLEXO DE SAÚDE DE CAJAZEIRAS,10/11/2020,CONTRATAÇÃO DE EMPRESA ESPECIALIZADA EM RECARGAS DE OXIGÊNIO E AR COMPRIMIDO MEDICINAL EM COMODATO,22.769.247/0001-00 - THAIS DE OLIVEIRA BRANDÃO - ME,"49.000,00",
30.000.072030.2020,ENCARGOS GERAIS DO ESTADO,10/11/2020,LOCAÇÃO DE IMÓVEL SEDE DA DIREÇÃO GERAL E NÚCLEO DE CRIMINALÍSTICA DA POLÍCIA CIVIL ,713.615.614-91 - FRANCISCO DE ASSIS DA CRUZ JUNIOR,"34.920,00",
25.000.1706506.2020,SECRETARIA DE ESTADO DA SAÚDE,11/11/2020,AQUISIÇÃO EMERGENCIAL DE PRÓTESE TRANSFEMURAL ESQUERDA ENDOESQUELÉTICA EM FIBRA DE CARBONO,10.852.945/0001-95 - SCD IND.E COM.DE APAR.ORTOPEDICOS LTDA-EPP,"17.800,00",
25.000.2509587.2020,SECRETARIA DE ESTADO DA SAÚDE,11/11/2020,"AQUISIÇÃO EMERGENCIAL DE MEDICAMENTO (APIXABANA 2,5 MG)",56.994.502/0026-98 - NOVARTIS BIOCIÊNCIAS S.A.,"360.107,46",
30.000.349662.2020,ENCARGOS GERAIS DO ESTADO,11/11/2020,LOCAÇÃO DE IMÓVEL DELEGACIA DE POLÍCIA CIVIL EM SUMÉ,421.051.534-53 -  JOEL FLORENCIO DA SILVA,"38.400,00",
15.201.001528.2020,INSTITUTO HOSPITALAR GENERAL EDSON RAMALHO,12/11/2020,CONTRATAÇÃO DE EMPRESA ESPECIALIZADA EM SOFTWARE DE SISTEMA DE GESTÃO HOSPITALAR,69.890.721/0001-10 - L A INFORMATICA LTDA - EPP,"64.998,00",
22.204.005040.2020,SEE/UNIVERSIDADE ESTADUAL DA PARAÍBA,12/11/2020,"PRESTAÇÃO DE SERVIÇOS, PELA CONTRATADA, DE PUBLICAÇÃO NO DIÁRIO OFICIAL DO ESTADO DA PARAÍBA  DOE ",09.366.790/0001-06 - EMPRESA PARAIBANA DE COMUNICAÇAO S.A -EPC,"750.000,00",
25.000.1910614.2020,SECRETARIA DE ESTADO DA SAÚDE,12/11/2020,AQUISIÇÃO EMERGENCIAL DE MEDICAMENTO,09.053.134/0001-45 - ELFA MEDICAMENTOS S.A,"3.560,22",
25.000.3010554.2020,SECRETARIA DE ESTADO DA SAÚDE,12/11/2020,AQUISIÇÃO EMERGENCIAL DE MEDICAMENTO (DASATINIBE 100MG),56.998.982/0001-07 - BRISTOL  MYERS SQUIBB FARMACEUTICA LTDA,"52.410,60",
25.239.000838.2020,SES/HOSPITAL METROPOLITANO DOM JOSE MARIA PIRES - SANTA RITA,12/11/2020,AQUISIÇÃO DE  COLCHOES E CAPAS PARA COLCHOES,02.393.076/0001-50 - UNIMIXX COMERCIO E SERVICOS EIRELI,"40.630,00",
25.239.000841.2020,SES/HOSPITAL METROPOLITANO DOM JOSE MARIA PIRES - SANTA RITA,12/11/2020,MATERIAL HOSPITALAR OPME,07.395.985/0001-40 - POTENGY COMERCIO E REP.DE PRODUTOS HOSPITALARES LTDA.,"36.000,00",
20.000.121880.2020,SECRETARIA DE ESTADO DA FAZENDA,13/11/2020,AQUISIÇÃO DE PRODUTOS SANITIZANTES,09.183.224/0001-50 - O ESCOLAR COMERCIO E SERVICOS LTDA,"9.523,60",
25.000.2610535.2020,SECRETARIA DE ESTADO DA SAÚDE,13/11/2020,AQUISIÇÃO EMERGENCIAL DE MEDICAMENTO (CANAQUINUBABE 150MG),56.994.502/0026-98 - NOVARTIS BIOCIÊNCIAS S.A.,"360.107,46",
25.000.2610539.2020,SECRETARIA DE ESTADO DA SAÚDE,13/11/2020,AQUISIÇÃO EMERGENCIAL DE MEDICAMENTO (BENZOATO DE ALOGLIPTINA + CLORIDRATO DE POIGLITAZONA 30/25MG),09.053.134/0001-45 - ELFA MEDICAMENTOS S.A,"549,00",
25.000.3010555.2020,SECRETARIA DE ESTADO DA SAÚDE,13/11/2020,AQUISIÇÃO EMERGENCIAL DE MEDICAMENTO ,60.318.797/0001-00 - ASTRAZENECA DO BRASIL LTDA,"151.704,00",
25.239.000844.2020,SES/HOSPITAL METROPOLITANO DOM JOSE MARIA PIRES - SANTA RITA,13/11/2020,MATERIAL PARA CME,22.958.146/0001-87 - MEDHOSTER COMERCIO DE PRODUTOS MEDICOS E HOSPITALARES LTDA,"8.653,80",
26.201.012570.2020,SEDS/DEPARTAMENTO ESTADUAL DE TRÂNSITO DO ESTADO DA PARAÍBA,13/11/2020,"CONTRATAÇÃO DE PRESTAÇÃO DE SERVIÇOS DE LIMPEZA, HIGIENIZAÇÃO E CONSERVAÇÃO PREDIAL",07.990.965/0001-18 - ÁGAPE CONSTRUÇÕES E SERVIÇOS LTDA,"253.079,46",
25.000.210556.2020,SECRETARIA DE ESTADO DA SAÚDE,16/11/2020,AQUISIÇÃO EMERGENCIAL DE MEDICAMENTOS (HEMIFUMARATO DE BISOPROLOL 5MG E ATORVASTATINA CÁLCICA 20MG) ,05.366.444/0001-69 - R. V. IMOLA TRANSPORTE E LOGÍSTICA LTDA,"763,20",
25.000.2309541.2020,SECRETARIA DE ESTADO DA SAÚDE,16/11/2020,AQUISIÇÃO EMERGENCIAL DE MEDICAMENTO,05.366.444/0001-69 - R. V. IMOLA TRANSPORTES E LOGISTICA LTDA,"405,00",
25.000.3010551.2020,SECRETARIA DE ESTADO DA SAÚDE,16/11/2020,"AQUISIÇÃO EMERGENCIAL DE MEDICAMENTO (ENXOPARINA SÓDICA 40 MG/0,4ML)","15.218.561/0001-39 - NNMED - DISTRIBUICAO, IMPORTACAO E EXPORTACAO DE MEDICAMENTOS LTDA","4.576,00",
25.000.510533.2020,SECRETARIA DE ESTADO DA SAÚDE,16/11/2020,AQUISIÇÃO EMERGENCIAL DE MEDICAMENTOS,05.366.444/0001-69 - R.V. IMOLA TRANSPORTES E LOGISTICA LTDA,"150,40",
25.000.611545.2020,SECRETARIA DE ESTADO DA SAÚDE,16/11/2020,AQUISIÇÃO EMERGENCIAL DE MEDICAMENTO (DUPILUMABE 300MG),09.053.134/0001-45 - ELFA MEDICAMENTOS S.A,"42.170,80",
25.216.001167.2020,SES/HOSPITAL DE TRAUMAS DE CAMPINA GRANDE,16/11/2020,AQUISIÇÃO DE MEDICAMENTOS DESTINADO AO COMBATE AO COVID-19,"15.218.561/0001-39 - NNMED - DISTRIBUICAO, IMPORTACAO E EXPORTACAO DE MEDICAMENTOS LTDA","853.085,40",
25.239.000843.2020,SES/HOSPITAL METROPOLITANO DOM JOSE MARIA PIRES - SANTA RITA,16/11/2020,MATERIAL PARA SCIH,36.441.702/0001-58 - EUCLIMAECIL ALMEIDA DE FREITAS 03183138476,"1.802,00",
25.240.001166.2020,SES/HOSPITAL DE CLINICAS DE CAMPINA GRANDE,16/11/2020,AQUISIÇÃO DE MATERIAL MÉDICO DESTINADO AO COMBATE AO COVID-19,17.227.485/0001-53 - LG PRODUTOS HOSPITALARES LTDA,"324.041,00",
25.000.110582.2020,SECRETARIA DE ESTADO DA SAÚDE,17/11/2020,"AQUIS EMERG DE MED (TRAZODONA CLORI 50MG, DULOXETINA 30MG, DULOXETINA 60MG, PREGAB",11.563.145/0001-17 - COMERCIAL MOSTAERT LTDA,"19.458,00",
31.205.008589.2020,SECTMA/SUPERINTENDÊNCIA DE ADMINISTRAÇÃO DO MEIO AMBIENTE,17/11/2020,AQUISIÇÃO DE IMÓVEL ,218.158.954-20 - MARIA INES DE ALCANTARA FERREIRA,"510.000,00",
25.000.2610543.2020,SECRETARIA DE ESTADO DA SAÚDE,18/11/2020,AQUISIÇÃO EMERGENCIAL DE MEDICAMENTO,04.307.650/0015-30 - ONCO PROD DISTRIBUIDORA DE PRODUTOS HOSPÍTALARES E ONCOLOGICOS LTDA,"2.635,20",
25.000.3010552.2020,SECRETARIA DE ESTADO DA SAÚDE,18/11/2020,AQUISIÇÃO EMERGENCIAL DE MEDICAMENTO,51.780.468/0002-68 - JANSSEN-CILAG FARMACEUTICA LTDA,"5.502,00",
25.000.611540.2020,SECRETARIA DE ESTADO DA SAÚDE,18/11/2020,"AQUISIÇÃO EMERGENCIAL DE MEDICAMENTO (ENXOPARINA SÓDICA 40 MG/0,4ML)","15.218.561/0001-39 - NNMED - DISTRIBUICAO, IMPORTACAO E EXPORTACAO DE MEDICAMENTOS LTDA","3.744,00",
25.239.000850.2020,SES/HOSPITAL METROPOLITANO DOM JOSE MARIA PIRES - SANTA RITA,18/11/2020,MATERIAL HOSPITALAR OPME,27.938.961/0001-06 - BEMMED DISTRIBUIDORA DE MATERIAL MEDICO HOSPITALAR EIRELI,"2.862,00",
25.239.000852.2020,SES/HOSPITAL METROPOLITANO DOM JOSE MARIA PIRES - SANTA RITA,18/11/2020,MATERIAL HOSPITALAR OPME,01.772.798/0006-67 - MEDTRONIC,"85.000,00",
25.000.2210533.2020,SECRETARIA DE ESTADO DA SAÚDE,19/11/2020,AQUISIÇÃO EMERGENCIAL DE FÓRMULA NUTRICIONAL,"15.218.561/0001-39 - NNMED - DISTRIBUICAO, IMPORTACAO E EXPORTACAO DE MEDICAMENTOS LTDA","7.152,00",
25.000.3010556.2020,SECRETARIA DE ESTADO DA SAÚDE,19/11/2020,"AQUISIÇÃO EMERGENCIAL DE MEDICAMENTO (DULAGLUTIDA 1,5MG/0,5ML)",43.940.618/0001-44 - ELI LILLY DO BRASIL LTDA,"4.401,60",
25.000.710579.2020,SECRETARIA DE ESTADO DA SAÚDE,20/11/2020,"AQUISIÇÃO EMERGENCIAL DE MEDICAMENTO (CLORIDRATO DE TANSULOSINA + DUTASTERIDA 0,4MG/0,5MG) ",09.053.134/0001-45 - ELFA MEDICAMENTOS S.A,"435,00",
15.000.000514.2020,POLÍCIA MILITAR DO ESTADO DA PARAÍBA,23/11/2020,"REFORMA DO ALOJAMENTO DA GUARDA, FOSSOS DE VENTILAÇÃO E REDE LÓGICA DO 3º PAV. DO QCG DA PMPB",31.557.451/0001-58 - LMV CONSTRUTORA INSTALAÇÕES EIRELI,"149.827,85",
15.000.000515.2020,POLÍCIA MILITAR DO ESTADO DA PARAÍBA,23/11/2020,RECUPERAÇÃO DE PILARES E SERVIÇOS DE ENGENHARIA DIVERSOS PARA O CENTRO DE EDUCAÇÃO DA PMPB,28.151.733/0001-46 - MEC CONSTRUÇÕES LTDA,"329.086,13",
15.000.000516.2020,POLÍCIA MILITAR DO ESTADO DA PARAÍBA,23/11/2020,REFORMA DO PRÉDIO DA UNIDADE ADMINISTRATIVA DO ESTADO MAIOR ESTRATÉGICO E DO MUSEU DA PMPB,31.332.593/0001-17 - IDSET SERVIÇOS E CONSTRUÇÕES EIRELI,"179.879,70",
25.000.1910613.2020,SECRETARIA DE ESTADO DA SAÚDE,23/11/2020,AQUISIÇÃO EMERGENCIAL DE MEDICAMENTO,09.053.134/0001-45 - ELFA MEDICAMENTOS S.A,"2.574,52",
25.239.000853.2020,SES/HOSPITAL METROPOLITANO DOM JOSE MARIA PIRES - SANTA RITA,23/11/2020,AQUISIÇÃO DE MEDICAMENTOS,09.182.725/0001-12 - ATIVA MEDICO CIRURGICA LTDA.,"10.800,00",
25.239.000854.2020,SES/HOSPITAL METROPOLITANO DOM JOSE MARIA PIRES - SANTA RITA,23/11/2020,MATERIAL DE EXPEDIENTE,35.044.590/0001-39 - JR COMERCIO DE UTILIDADES EIRELI,"35.277,00",
25.000.1910618.2020,SECRETARIA DE ESTADO DA SAÚDE,24/11/2020,AQUISIÇÃO EMERGENCIAL DE MEDICAMENTO ,30.553.793/0001-37 - JASMED DISTRIBUIDORA DE MEDICAMENTOS LTDA,"540,00",
25.000.510527.2020,SECRETARIA DE ESTADO DA SAÚDE,24/11/2020,AQUISIÇÃO EMERGENCIAL DE MEDICAMENTO (PENICILAMNA 250MG,27.011.022/0018-51 - BL INDUSTRIA OTICA LTDA,"1.696,00",
25.000.510530.2020,SECRETARIA DE ESTADO DA SAÚDE,24/11/2020,AQUISIÇÃO EMERGENCIAL DE MEDICAMENTOS ,05.366.444/0001-69 - R. V. IMOLA TRANSPORTES E LOGISTICA LTDA,"1.026,00",
25.240.001323.2020,SES/HOSPITAL DE CLINICAS DE CAMPINA GRANDE,24/11/2020,SERVIÇO DE SANITIZAÇÃO DESTINADO AO COMBATE AO COVID-19,09.175.454/0001-78 - HAVEL DEDETIZAÇÕES LTDA,"16.380,00",
25.000.110590.2020,SECRETARIA DE ESTADO DA SAÚDE,25/11/2020,AQUISIÇÃO EMERGENCIAL DE MEDICAMENTO (SERTRALINA 50MG),05.366.444/0001-69 - R.V. IMOLA TRANSPORTE E LOGÍSTICA LTDA,"435,60",
25.000.1311600.2020,SECRETARIA DE ESTADO DA SAÚDE,25/11/2020,AQUISIÇÃO EMERGENCIAL DE MEDICAMENTO,09.053.134/0001-45 - ELFA MEDICAMENTOS S.A,"4.417,50",
25.000.1311601.2020,SECRETARIA DE ESTADO DA SAÚDE,25/11/2020,AQUISIÇÃO EMERGENCIAL DE MEDICAMENTO (DIOSMINA + HESPERIDINA 450/50MG),11.563.145/0001-17 - COMERCIAL MOSTAERT LTDA,"950,40",
25.216.001588.2020,SES/HOSPITAL DE TRAUMAS DE CAMPINA GRANDE,25/11/2020,AQUISIÇÃO DE MATERIAL DE HIGIENIZAÇÃO DESTINADA AO COMBATE AO COVID-19,23.708.247/0001-62 - MAIOR CLEAN COMERCIO VAREJISTA DE INSTRUMENTOS CIRURGICOS EIRELI - ME,"227.705,50",
25.239.000857.2020,SES/HOSPITAL METROPOLITANO DOM JOSE MARIA PIRES - SANTA RITA,25/11/2020,MATERIAL HOSPITALAR OPME,01.772.798/0006-67 - MEDTRONIC,"85.000,00",
25.239.000860.2020,SES/HOSPITAL METROPOLITANO DOM JOSE MARIA PIRES - SANTA RITA,25/11/2020,MATERIAL HOSPITALAR,11.449.180/0001-00 - DPROSMED - DISTRIBUIDORA DE PRODUTOS MEDICO HOSPITALARES LTDA,"2.288,80",
25.239.000861.2020,SES/HOSPITAL METROPOLITANO DOM JOSE MARIA PIRES - SANTA RITA,25/11/2020,MATERIAL HOSPITALAR,31.687.514/0001-90 - JORGE LUIZ ULISSES DE MIRANDA SOARES FILHO COMERCIO DE MEDICAMENTOS,"350.967,17",
25.240.001589.2020,SES/HOSPITAL DE CLINICAS DE CAMPINA GRANDE,25/11/2020,AQUISIÇÃO DE MATERIAL DE HIGIENIZAÇÃO DESTINADA AO COMBATE AO COVID-19,23.708.247/0001-62 - MAIOR CLEAN COMERCIO VAREJISTA DE INSTRUMENTOS CIRURGICOS EIRELI - ME,"116.751,65",
25.240.001892.2020,SES/HOSPITAL DE CLINICAS DE CAMPINA GRANDE,25/11/2020,AQUISIÇÃO DE NUTRIÇÃO ENTERAL PARA OS PACIENTES DA ALA DE COVID-19,19.960.546/0001-12 - JL PRODUTOS ALIMENTÍCIOS LTDA,"354.725,00",
25.240.001967.2020,SES/HOSPITAL DE CLINICAS DE CAMPINA GRANDE,25/11/2020,SERVIÇO DE HEMODIÁLISE NOS PACIENTES DA ALA DE COVID-19,13.377.317/0001-93 - CTERT CENTRO DE TRATAMENTO ESPECIALIZADO RENAL E TRANSPLANTES S/S LTDA,"180.000,00",
25.000.1610526.2020,SECRETARIA DE ESTADO DA SAÚDE,26/11/2020,AQUISIÇÃO EMERG DE APARELHO CONCENTRADOR DE OXIGÊNIO COM FLUXO DE 03L/MIN PARA USO DOMICILIAR,04.238.951/0004-05 - LOCMED HOSPITALAR LTDA,"4.200,00",
25.216.001737.2020,SES/HOSPITAL DE TRAUMAS DE CAMPINA GRANDE,26/11/2020,"SERVIÇO DE DESINSETIZAÇÃO, DESRATIZAÇÃO, E DESCUPINIZAÇÃO DA UNIDADE DE COVID - 19",09.175.454/0001-78 - HAVEL DEDETIZAÇÕES LTDA,"3.000,00",
25.234.000050.2020,LACEN - LABORATORIO CENTRAL DE SAÚDE PÚBLICA,26/11/2020,AQUISIÇÃO DE INSUMOS PARA OS DIAGNÓSTICA DE BIOLOGIA MOLECULAR,39.409.828/0001-33 - BCLAB COM. VAREJ. ART. MED. ORTOP. PEÇAS E ACESS. PA,"476.470,00",
25.239.000855.2020,SES/HOSPITAL METROPOLITANO DOM JOSE MARIA PIRES - SANTA RITA,26/11/2020,SOFTWARE INTEDRADO PONTO E FOLHA DE PAGAMENTO,36.462.778/0001-60 - ALTERDATA TECNOLOGIA EM INFORMATICA LTDA,"20.389,00",
25.239.000864.2020,SES/HOSPITAL METROPOLITANO DOM JOSE MARIA PIRES - SANTA RITA,26/11/2020,MATERIAL HOSPITALAR,01.722.296/0001-17 - PANORAMA COMERCIO DE PRODUTOS MEDICOS E FARMACEUTICOS LTDA,"30.880,00",
25.239.000866.2020,SES/HOSPITAL METROPOLITANO DOM JOSE MARIA PIRES - SANTA RITA,26/11/2020,SOFTWARE DE COTAÇÃO ONLINE,09.379.577/0001-20 - APOIO COTAÇOES,"19.200,00",
25.239.000869.2020,SES/HOSPITAL METROPOLITANO DOM JOSE MARIA PIRES - SANTA RITA,27/11/2020,AQUISIÇÃO DE SUPORTE PARA MONITORES MULTIPARAMETROS,07.552.997/0002-12 - PROMEDICA - COMERCIO E ASSISTENCIA TECNICA MEDICA LTDA,"54.124,80",
25.239.000872.2020,SES/HOSPITAL METROPOLITANO DOM JOSE MARIA PIRES - SANTA RITA,27/11/2020,MATERIAL MANUTEÇÃO,05.141.145/0001-26 - MEGA ELETRICIDADE E FERRAGENS LTDA,"82.456,83",
25.239.000873.2020,SES/HOSPITAL METROPOLITANO DOM JOSE MARIA PIRES - SANTA RITA,27/11/2020,AQUISIÇÃO MATERIAL PARA CONSTRUÇÃO,33.932.061/0001-46 - LEÃO SERVIÇO E COMERCIO VAREJISTA DE ELETROELETRÔNICO LTDA,"11.756,56",
25.239.000875.2020,SES/HOSPITAL METROPOLITANO DOM JOSE MARIA PIRES - SANTA RITA,27/11/2020,MATERIAL HOSPITALAR OPME,06.204.103/0001-50 - R S DOS SANTOS,"16.590,10",
25.239.000876.2020,SES/HOSPITAL METROPOLITANO DOM JOSE MARIA PIRES - SANTA RITA,28/11/2020,MATERIAL HOSPITALAR,01.722.296/0001-17 - PANORAMA COMERCIO DE PRODUTOS MEDICOS E FARMACEUTICOS LTDA,"955.336,50",
25.000.2807524.2020,SECRETARIA DE ESTADO DA SAÚDE,30/11/2020,CONTRATAÇÃO EMERGENCIAL DE EMPRESA PARA PRESTAÇÃO DE SERVIÇOS DE HOMECARE ,05.238.398/0001-12 - NORDESTE SERVIÇOS MEDICOS LTDA,"221.220,00",
25.000.408556.2020,SECRETARIA DE ESTADO DA SAÚDE,30/11/2020,"AQUIS EMERG DE MAT DE HIGIENE, LIMPEZA, LAVAND E DESCART P ATENDER AS NECESSIDADES DA HEMORREDE.",04.654.716/0001-63 - COMERCIAL MEDEIROS LTDA,"84.267,00",
25.000.510564.2020,SECRETARIA DE ESTADO DA SAÚDE,30/11/2020,CONTRATAÇÃO EMERGENCIAL DE EMPRESA PARA REALIZAÇÃO DO EXAME SEQUENCIAMENTO COMPLETO DO EXOMA ,06.069.729/0001-09 - MEDICA COMERCIO REPRESENTACAO E IMPORTACAO LTDA,"5.800,00",
25.000.710602.2020,SECRETARIA DE ESTADO DA SAÚDE,30/11/2020,"AQUIS EMERG DE GÊNERO ALIMENT (AÇUCAR, PÃO E QUEIJO) ",04.462.687/0001-38 - CHRISTIANNY MAROJA,"74.350,00",
25.215.000125.2020,SES/HOSPITAL DE TRAUMAS DE JOÃO PESSOA,30/11/2020,AQUISIÇÃO DE COLCHÃO HOSPITALAR,29.903.019/0001-20 - META COMERCIO E SERVIÇOS EIRELI,"125.142,00",
25.216.001697.2020,SES/HOSPITAL DE TRAUMAS DE CAMPINA GRANDE,30/11/2020,AQUISIÇÃO DE MATERIAL MÉDICO HOSPITALAR PARA SUPRIR A NECESSIDADE DO HETCG.,17.227.485/0001-53 - LG PRODUTOS HOSPITALARES LTDA,"564.019,12",
19.000.031292.2020,SECRETARIA DE ESTADO DA ADMINISTRAÇÃO,01/12/2020,SANITIZAÇÃO PREDIAL E VEICULAR,10.903.331/0001-95 - FRANCISCO FREIRE NETO JUNIOR,"17.534,26",
25.000.2608573.2020,SECRETARIA DE ESTADO DA SAÚDE,01/12/2020,AQUISIÇÃO EMERGENCIAL DE CADEIRA DE RODAS E CARRINHO,04.238.951/0001-54 - LOCMED HOSPITALAR LTDA,"3.410,00",
25.216.001420.2020,SES/HOSPITAL DE TRAUMAS DE CAMPINA GRANDE,01/12/2020,AQUISIÇÃO DE MEDICAMENTOS AO COMBATE AO COVID-19,11.563.145/0001-17 - COMERCIAL MOSTAERT LTDA,"43.845,00",
25.216.001540.2020,SES/HOSPITAL DE TRAUMAS DE CAMPINA GRANDE,01/12/2020,AQUISIÇÃO DE MATERIAL MÉDICO HOSPITALAR EM CARÁTER EMERGENCIAL,19.820.637/0001-52 - CIRURGICA MEDICALLI COMERCIAL - EIRELI - EPP,"450.616,00",
25.216.002359.2020,SES/HOSPITAL DE TRAUMAS DE CAMPINA GRANDE,01/12/2020,AQUISIÇÃO DE MATERIAL MÉDICO HOSPITALAR EM CARÁTER EMERGENCIAL,"15.218.561/0001-39 - NNMED - DISTRIBUICAO, IMPORTACAO E EXPORTACAO DE MEDICAMENTOS LTDA","2.699.134,20",
25.216.002365.2020,SES/HOSPITAL DE TRAUMAS DE CAMPINA GRANDE,01/12/2020,AQUISIÇÃO DE MATERIAL DE HIGIENIZAÇÃO EM CARÁTER EMERGENCIAL,35.044.590/0001-39 - JR COMERCIO DE UTILIDADES EIRELI,"179.540,20",
25.239.000878.2020,SES/HOSPITAL METROPOLITANO DOM JOSE MARIA PIRES - SANTA RITA,01/12/2020,AQUISIÇÃO DE MEDICAMENTOS,61.129.409/0001-05 - OPHTHALMOS S/A,"16.640,00",
25.239.000879.2020,SES/HOSPITAL METROPOLITANO DOM JOSE MARIA PIRES - SANTA RITA,01/12/2020,AQUISIÇÃO DE MEDICAMENTOS,26.436.406/0001-05 - CENTRAL DAS FRALDAS DISTRIBUIDORA LTDA,"1.683.467,02",
25.239.000880.2020,SES/HOSPITAL METROPOLITANO DOM JOSE MARIA PIRES - SANTA RITA,01/12/2020,AQUISIÇÃO DE  QUADRO ELETRICO ,45.601.127/0001-02 - LIDER ELETRICA,"8.359,67",
25.239.000881.2020,SES/HOSPITAL METROPOLITANO DOM JOSE MARIA PIRES - SANTA RITA,01/12/2020,MATERIAL HOSPITALAR,26.436.406/0001-05 - CENTRAL DAS FRALDAS DISTRIBUIDORA LTDA,"208.372,60",
25.000.1711557.2020,SECRETARIA DE ESTADO DA SAÚDE,02/12/2020,"AQUIS EMERG DE MED( ENOXAPARINA SÓDICA 40MG/0,4ML E ENOXAPARINA SÓDICA 60MG/0,6ML)",09.053.134/0001-45 - ELFA MEDICAMENTOS S.A,"8.940,60",
25.000.1711558.2020,SECRETARIA DE ESTADO DA SAÚDE,02/12/2020,AQUISIÇÃO EMERGENCIAL DE MEDICAMENTO ,11.563.145/0001-17 - COMERCIAL MOSTAERT LTDA,"140.400,00",
25.216.001374.2020,SES/HOSPITAL DE TRAUMAS DE CAMPINA GRANDE,02/12/2020,AQUISIÇÃO DE  HORTIFRUTIGRANJEIRO EM CARÁTER EMERGENCIAL,35.173.009/0001-89 - MARIA CAROLINA CALADO PINHO,"63.752,98",
25.216.001959.2020,SES/HOSPITAL DE TRAUMAS DE CAMPINA GRANDE,02/12/2020,SERVIÇO DE EXAMES ANATOMOPATOLÓGICOS EM CARÁTER EMERGENCIAL,00.811.657/0001-39 - UCD UNIDADE CAMPINENSE DE DIAGNOSTICO LTDA,"279.946,40",
25.216.002081.2020,SES/HOSPITAL DE TRAUMAS DE CAMPINA GRANDE,02/12/2020,AQUISIÇÃO DE CARNES E DERIVADOS EM CARÁTER EMERGENCIAL,41.136.029/0001-82 - ALMIR ZECA DA SILVA - ME,"98.971,00",
25.216.002357.2020,SES/HOSPITAL DE TRAUMAS DE CAMPINA GRANDE,02/12/2020,AQUISIÇÃO DE NUTRIÇÃO ENTERAL EM CARÁTER EMERGENCIAL,16.925.732/0001-22 -  COMERCIO VAREJISTA DE PRODUTOS NUTRICIONAIS E CUIDADOS MEDICOS HOSPITALARES LTDA,"240.284,00",
25.239.000882.2020,SES/HOSPITAL METROPOLITANO DOM JOSE MARIA PIRES - SANTA RITA,02/12/2020,MATERIAL HOSPITALAR,22.465.640/0001-00 - MJ  COMERCIO DE ARTIGOS MÉDICOS E ORTOPÉDICOS LTDA - ME,"744,00",
