Nº Processo,Órgão,Data de Abertura,Objeto,Razão Social,Total Adjudicado
25.205.012078.2021,SES/COMPLEXO DE SAÚDE CLEMENTINO FRAGA,18/10/2021,AQUISIÇÃO DE GÊNEROS ALIMENTÍCIOS NÃO PERECÍVEIS ,21.778.760/0001-02 - JF CARNES E FRIOS COMERCIO EIRELI,"304.535,52"
25.216.001793.2021,SES/HOSPITAL DE TRAUMAS DE CAMPINA GRANDE,18/10/2021,AQUISIÇÃO DE MATERIAL DE LAVANDERIA EM CARATER EMERGENCIAL,38.308.355/0001-15 - M&M COMERCIO VAREJISTA DE SANEANTES EIRELI,"168.766,10"
25.216.001796.2021,SES/HOSPITAL DE TRAUMAS DE CAMPINA GRANDE,18/10/2021,AQUISIÇÃO DE MATERIAL DESCARTAVEL EM CARATER EMERGENCIAL,35.044.590/0001-39 - JR COMERCIO DE UTILIDADES EIRELI,"180.243,89"
25.203.001599.2021,SES/COMPLEXO DE SAÚDE DE CRUZ DAS ARMAS,19/10/2021,CONTRATAÇÃO EMERGENCIAL DE EMPRESA ESPECI. EM LOCA. E INSTA. DE GRUPO GERADOR DE ENERGIA ELÉTRICA,15.353.461/0001-15 - AMBAR SERVICOS EIRELI - ME,"73.800,00"
25.205.001280.2021,SES/COMPLEXO DE SAÚDE CLEMENTINO FRAGA,19/10/2021,AQUISIÇÃO DE DIETA ENTERAL E SUPLEMENTO ALIMENTAR  ,01.687.725/0002-43 - CENTRO ESPECIALIZADO EM NUTRICAO ENTERAL E PARENTERAL - CENEP LTDA,"220.426,80"
25.216.001830.2021,SES/HOSPITAL DE TRAUMAS DE CAMPINA GRANDE,19/10/2021,AQUISIÇÃO DE MEDICAMENTOS EM CARATER EMERGENCIAL ,"15.218.561/0001-39 - NNMED - DISTRIBUICAO, IMPORTACAO E EXPORTACAO DE MEDICAMENTOS LTDA","3.411.726,42"
25.000.001362.2021,SECRETARIA DE ESTADO DA SAÚDE,20/10/2021,AQUISIÇÃO EMERGENCIAL DE MEDICAMENTO,04.307.650/0012-98 - ONCO PROD DISTRIBUIDORA DE PRODUTOS HOSPITALARES E ONCOLOGICOS LTDA,"5.485,41"
25.237.000304.2021,SES/MATERNIDADE DR. PEREGRINO FILHO (PATOS),20/10/2021,CONTRATAÇÃO DE UMA EMPRESA DE SERVIÇOS ESPECIALIZADOS EM SERVIÇOS DE IMPRESSORAS/FOTOCOPIADORAS,40.938.508/0001-50 - MAQ-LAREM MAQUINAS MOV. E EQUIPAMENTOS LTDA,"8.079,00"
25.237.000306.2021,SES/MATERNIDADE DR. PEREGRINO FILHO (PATOS),20/10/2021,CONTRATAÇÃO DE UMA EMPRESA ESPECIALIZADA EM ENGENHARIA CLÍNICA,23.384.632/0001-00 - MARIA APARECIDA SANTOS DA SILVA COMERCIO ME,"510.000,00"
25.240.000213.2021,SES/HOSPITAL DE CLINICAS DE CAMPINA GRANDE,20/10/2021,CONTRATAÇÃO DO SERVIÇO DE ESTERELIZAÇÃO.,10.287.853/0001-00 - EMBRAESTER - EMPRESA BRASILEIRA DE ESTERILIZACOES LTDA EPP,"196.998,00"
30.000.509268.2021,ENCARGOS GERAIS DO ESTADO,20/10/2021,LOCAÇÃO DE IMÓVEL CASA DA CIDADANIA EM ITABAIANA,Razão Social não encontrada,"5.000,00"
25.000.001638.2021,SECRETARIA DE ESTADO DA SAÚDE,21/10/2021,AQUISIÇÃO EMERGENCIAL DE SUPLEMENTO NUTRICIONAL (PREGOMIN LATA 400G),29.329.985/0001-85 - MEDERI DISTRIBUICAO E IMPORTACAO DE PRODUTOS PARA SAUDE LTDA,"6.267,60"
25.213.000802.2021,SES/COMPLEXO DE SAÚDE DE CAJAZEIRAS,21/10/2021,AQUISIÇÃO DE REAGENTES COM FORNECIMENTO DE EQUIPAMENTOS LABORATORIAIS EM REGIME DE COMODATO,,
25.240.000217.2021,SES/HOSPITAL DE CLINICAS DE CAMPINA GRANDE,21/10/2021,AQUISIÇÃO DE NUTRIÇÃO ENTERAL.,41.585.673/0001-38 - ENTERAL MÉDICA COMÉRCIO DE PRODUTOS NUTRICIONAIS E HOSPITALARES LTDA,"29.718,00"
26.201.004745.2021,SEDS/DEPARTAMENTO ESTADUAL DE TRÂNSITO DO ESTADO DA PARAÍBA,21/10/2021,AQUISIÇÃO DE ÁLCOOL ETÍLICO E ÁLCOOL EM GEL ,20.498.149/0001-50 - PLASTPEL COMERCIO LTDA - ME,"32.620,00"
30.000.087315.2021,ENCARGOS GERAIS DO ESTADO,21/10/2021,LOCAÇÃO DE IMÓVEL NÚCLEO DE HOMICÍDIOS/GTE DA POLÍCIA CIVIL EM PICUÍ,Razão Social não encontrada,"2.800,00"
25.000.2705547.2021,SECRETARIA DE ESTADO DA SAÚDE,22/10/2021,CONTRATAÇÃO EMERGENCIAL DE EMPRESA PARA PRESTAÇÃO DE SERVIÇOS DE HOMECARE,05.238.398/0001-12 - NORDESTE SERVIÇOS MEDICOS LTDA,"90.000,00"
25.205.012083.2021,SES/COMPLEXO DE SAÚDE CLEMENTINO FRAGA,22/10/2021,AQUISIÇÃO GLP ,11.893.112/0001-35 - SOS GAS DISTRIBUIDORA LTDA,"55.888,00"
25.216.001904.2021,SES/HOSPITAL DE TRAUMAS DE CAMPINA GRANDE,22/10/2021,AQUISIÇÃO DE MATERIAL DE EXPEDIENTE EM CARATER EMERGENCIAL PARA 60 DIAS,35.044.590/0001-39 - JR COMERCIO DE UTILIDADES EIRELI,"99.109,61"
25.240.000219.2021,SES/HOSPITAL DE CLINICAS DE CAMPINA GRANDE,22/10/2021,CONTRATAÇÃO DO SERVIÇO DE HEMODIÁLISE.,13.377.317/0001-93 - CTERT CENTRO DE TRATAMENTO ESPECIALIZADO RENAL E TRANSPLANTES S/S LTDA,"174.000,00"
30.000.298232.2021,ENCARGOS GERAIS DO ESTADO,22/10/2021,LOCAÇÃO DE IMÓVEL CASA DA CIDADANIA EM GUARABIRA,12.727.145/0001-78 - GUARAVES GUARABIRA ALVES LTDA,"13.300,00"
25.000.001530.2021,SECRETARIA DE ESTADO DA SAÚDE,25/10/2021,AQUISIÇÃO EMERGENCIAL DE MEDICAMENTO ,51.780.468/0002-68 - JANSSEN-CILAG FARMACEUTICA LTDA,"5.858,40"
25.000.001631.2021,SECRETARIA DE ESTADO DA SAÚDE,25/10/2021,AQUISIÇÃO EMERGENCIAL DE MEDICAMENTOS  ,04.307.650/0025-02 - ONCO PROD DISTRIBUIDORA DE PRODUTOS HOSPITALARES E ONCOLOGICOS LTDA,"106.119,00"
25.000.001693.2021,SECRETARIA DE ESTADO DA SAÚDE,25/10/2021,AQUISIÇÃO EMERGENCIAL DE MEDICAMENTO (CLORIDRATO DE METILFENIDATO 36MG),51.780.468/0002-68 - JANSSEN-CILAG FARMACEUTICA LTDA,"3.688,20"
25.237.000302.2021,SES/MATERNIDADE DR. PEREGRINO FILHO (PATOS),25/10/2021,AQUISIÇÃO DE ÁGUA MINERAL,03.977.181/0001-07 - PLATINA MINERAL LTDA,"36.000,00"
22.000.015922.2021,SECRETARIA DE ESTADO DA EDUCAÇÃO E DA CIÊNCIA E TECNOLOGIA,26/10/2021,CONTRATAÇÃO COMPLEMENTAR DE SERVIÇOS DE ACESSO À INTERNET MÓVEL 3G/4G,Razão Social não encontrada,"240.473,87"
25.000.001230.2021,SECRETARIA DE ESTADO DA SAÚDE,26/10/2021,AQUISIÇÃO EMERGENCIAL DE MEDICAMENTOS (ELTROBOMPAGUE DE 25 MG E DE 50 MG) ,04.307.650/0012-98 - ONCO PROD DISTRIBUIDORA DE PRODUTOS HOSPITALARES E ONCOLOGICOS LTDA,"1.837.405,22"
25.000.2909547.2021,SECRETARIA DE ESTADO DA SAÚDE,26/10/2021,CONTRATAÇÃO EMERGENCIAL DE EMPRESA PARA PRESTAÇÃO DE SERVIÇOS DE HOMECARE,29.521.159/0001-33 - HOSPITAL MILAGRES SERVICOS DE SAUDE EIRELI,"117.600,00"
25.203.001662.2021,SES/COMPLEXO DE SAÚDE DE CRUZ DAS ARMAS,26/10/2021,CONTRATAÇÃO EMERGENCIAL DE EMPRESA ESPECIALIZADA EM VÍDEO MONITORAMENTO,02.715.056/0001-58 - ALERTA SEGURANCA ELETRONICA EIRELI - EPP,"267.600,00"
25.234.000039.2021,LACEN - LABORATORIO CENTRAL DE SAÚDE PÚBLICA,26/10/2021,CONTRATAÇÃO DE EMPRESA PARA ADEQUAÇÃO DE BANCADAS E ALIMENTAÇÃO ELÉTRICA,25.048.327/0001-64 - DANIELE MAIA DA SILVA,"9.845,60"
25.234.000040.2021,LACEN - LABORATORIO CENTRAL DE SAÚDE PÚBLICA,26/10/2021,CONTRATAÇÃO DE EMPRESA ESPECIALIZADA PARA EXECUÇÃO DE SERVIÇOS DE ENGENHARIA,25.048.327/0001-64 - DANIELE MAIA DA SILVA,"304.549,75"
25.237.000317.2021,SES/MATERNIDADE DR. PEREGRINO FILHO (PATOS),26/10/2021,CONTRATAÇÃO DE EMPRESA ESPECIALIZADA EM SERVIÇO DE LAVANDERIA,"20.546.182/0002-99 - SERVBRASIL SOLUCOES EM ALIMENTACAO, LIMPEZA E LAVANDERIA LTDA","1.033.500,00"
23.901.000070.2021,CBMPB/FUNDO ESPECIAL DO CORPO DE BOMBEIROS,27/10/2021,CONTRATAÇÃO DE SERVIÇO DE TÉCNICOS ESPECIALIZADOS MANUTENÇÃO DE ACESSO A REPAD,09.189.499/0001-00 - COMPANHIA DE PROC.DE DADOS DA PARAIBA - CODATA,"19.800,00"
25.000.001232.2021,SECRETARIA DE ESTADO DA SAÚDE,27/10/2021,AQUISIÇÃO EMERGENCIAL DE MEDICAMENTOS,"73.856.593/0001-66 - PRATI, DONADUZZI & CIA LTDA","66.286,60"
25.000.001532.2021,SECRETARIA DE ESTADO DA SAÚDE,27/10/2021,AQUISIÇÃO EMERGENCIAL DE MEDICAMENTO (OMALIZUMABE 150MG),56.994.502/0026-98 - NOVARTIS BIOCIÊNCIAS S.A.,"187.190,40"
25.213.000798.2021,SES/COMPLEXO DE SAÚDE DE CAJAZEIRAS,27/10/2021,LOCAÇÃO DE USINA DE PRODUÇÃO DE GASES MEDICINAIS (OXIGÊNIO E AR COMPRIMIDO),03.259.614/0001-80 - R.C. COMERCIO GASES E EQUIPAMENTOS LTDA-ME,"120.000,00"
25.240.000222.2021,SES/HOSPITAL DE CLINICAS DE CAMPINA GRANDE,27/10/2021,AQUISIÇÃO DE MATERIAIS MÉDICO-HOSPITALARES.,17.227.485/0001-53 - L.G PRODUTOS HOSPITALARES LTDA,"3.417.178,40"
25.237.000334.2021,SES/MATERNIDADE DR. PEREGRINO FILHO (PATOS),28/10/2021,SERVIÇOS LABORATORIO ANALIS CLINICAS,10.485.989/0001-25 - VESCIA MARIA FERNANDES DUARTE EIRELI,"45.000,00"
25.000.001531.2021,SECRETARIA DE ESTADO DA SAÚDE,29/10/2021,AQUISIÇÃO EMERGENCIAL DE BOLSA DE UROSTOMIA COLOPLAST,27.963.904/0001-79 - IRIS PALHANO ALVES DA SILVA,"7.731,00"
25.000.002270.2021,SECRETARIA DE ESTADO DA SAÚDE,29/10/2021,AQUISIÇÃO EMERGENCIAL DE MEDICAMENTO (ENZALUTAMIDA 40MG) ,08.958.628/0002-97 - ONCOEXO DISTRIBUIDORA DE MEDICAMENTOS,"57.506,40"
25.216.001943.2021,SES/HOSPITAL DE TRAUMAS DE CAMPINA GRANDE,29/10/2021,AQUISIÇÃO DE MATERIAS DE HIGIENIZAÇÃO EM CARATER EMERGENCIAL PARA 60 DIAS,38.308.355/0001-15 - M&M COMERCIO VAREJISTA DE SANEANTES EIRELI,"374.551,18"
30.000.115378.2021,ENCARGOS GERAIS DO ESTADO,29/10/2021,LOCAÇÃO DE IMÓVEL SEDE DA 5ª GERÊNCIA REGIONAL DE EDUCAÇÃO EM MONTEIRO,07.055.103/0001-06 - N NUNES NEGÓCIOS IMOBILIÁRIOS LTDA,"18.000,00"
15.000.000044.2021,POLÍCIA MILITAR DO ESTADO DA PARAÍBA,3/11/2021,ÁGUA MINERAL E ALIMENTAÇÃO P.O.,05.672.519/0001-30 - PADARIA PONTES LTDA,"251.400,00"
21.000.000901.2021,SECRETARIA DE ESTADO DO TURISMO E DO DESENVOLVIMENTO ECONÔMICO,3/11/2021,"CONTRATAÇÃO DE EMPRESA DE MANUTENÇÃO PARA IRRIGAÇÃO, LIMPEZA DE ESPELHO D ÁGUA E PAISAGISMO",12.386.380/0001-23 - JACARANDA - MANUTENCAO E CONSTRUCAO DE ESPACOS VERDE LTDA - ME,"120.000,00"
25.000.001685.2021,SECRETARIA DE ESTADO DA SAÚDE,3/11/2021,AQUISIÇÃO EMERGENCIAL DE SUPLEMENTOS NUTRICIONAIS (MALTODEXTRINA E TCM COM AGE),28.167.665/0001-03 - SOS COMERCIO DE MATERIAIS MEDICOS HOSPITALARES EIRELI,"990,00"
25.000.001923.2021R1,SECRETARIA DE ESTADO DA SAÚDE,3/11/2021,AQUISIÇÃO EMERGENCIAL DE SUPLEMENTO NUTRICIONAL ,29.329.985/0001-85 - MEDERI DISTRIBUICAO E IMPORTACAO DE PRODUTOS PARA SAUDE LTDA,"7.560,00"
25.215.000181.2021,SES/HOSPITAL DE TRAUMAS DE JOÃO PESSOA,3/11/2021,AQUISIÇÃO DE MATERIAL DE LIMPEZA,33.932.061/0001-46 - LEÃO COMÉRCIO DE MULTI UTILIDADES LTDA,"75.266,40"
25.234.000041.2021,LACEN - LABORATORIO CENTRAL DE SAÚDE PÚBLICA,3/11/2021,AQUISIÇÃO DE TESTES E CONCESSÃO DE EQUIPAMENTOS E PERIFÉRICOS EM COMODATO PARA  TRIAGEM NEONATAL,02.771.724/0001-64 - MULT DIAGNOSTICA LTDA,"2.280.000,00"
25.241.211101.2021,SES/UNIDADE DE PRONTO ATENDIMENTO SANTA RITA - UPA,3/11/2021,CONTRATAÇÃO DE EMPRESA ESPECIALIZADA NA LOCAÇÃO DE IMPRESSORAS ,40.938.508/0001-50 - MAQ-LAREM MAQUINAS MOV. E EQUIPAMENTOS LTDA,"14.220,00"
30.000.105739.2021,ENCARGOS GERAIS DO ESTADO,3/11/2021,LOCAÇÃO DE IMÓVEL CASA DE ATEND. A CRIANÇAS E ADOLESC. COM TRANSTORNO ESPECTRO AUTISTA - TEA EM CG,14.101.525/0001-28 - SKR PATRIMONIAL ADMINISTRADORA DE BENS IMOVEIS LTDA,"10.000,00"
25.000.001228.2021,SECRETARIA DE ESTADO DA SAÚDE,4/11/2021,AQUISIÇÃO EMERGENCIAL DE MEDICAMENTOS,30.553.793/0001-37 - JASMED DISTRIBUIDORA DE MEDICAMENTOS LTDA,"176.554,00"
25.000.001859.2021,SECRETARIA DE ESTADO DA SAÚDE,4/11/2021,ADEQUAÇÕES NA INSTALAÇÃO DO TOMÓGRAFO - TRAUMA DE JOÃO PESSOA - PB,33.444.745/0001-07 - EXATA CONSTRUÇÕES ENGENHARIA E IMOBILIARIA LTDA,"54.498,10"
25.000.001924.2021,SECRETARIA DE ESTADO DA SAÚDE,4/11/2021,AQUISIÇÃO EMERGENCIAL DE SUPLEMENTO NUTRICIONAL (APTAMIL PEPTI LATA 400G),29.329.985/0001-85 - MEDERI DISTRIBUICAO E IMPORTACAO DE PRODUTOS PARA SAUDE LTDA,"1.887,60"
25.000.001189.2021,SECRETARIA DE ESTADO DA SAÚDE,5/11/2021,"AQUISIÇÃO EMERGENCIAL DE MEDICAMENTOS (DEFERIPRONA 500 MG, TRIPTORRELINA DE 11,25MG E DE 3,75 MG)",07.484.373/0001-24 - UNI HOSPITALAR LTDA,"198.265,71"
25.000.001922.2021,SECRETARIA DE ESTADO DA SAÚDE,5/11/2021,AQUISIÇÃO EMERGENCIAL DE MEDICAMENTO ,35.753.111/0001-53 - NORD PRODUTOS EM SAUDE LTDA,"107.788,32"
25.000.001931.2021,SECRETARIA DE ESTADO DA SAÚDE,8/11/2021,AQUISIÇÃO EMERGENCIAL DE SUPLEMENTO NUTRICIONAL (REF. NOVAMIL RICE LATA 400G),08.077.211/0001-34 - TS COMERCIAL DE MEDICAMENTOS E REPRESENTAÇÃO LTDA - ME,"9.336,60"
25.000.002136.2021,SECRETARIA DE ESTADO DA SAÚDE,8/11/2021,AQUISIÇÃO EMERGENCIAL DE MEDICAMENTOS,04.307.650/0025-02 - ONCO PROD DISTRIBUIDORA DE PRODUTOS HOSPITALARES E ONCOLOGICOS LTDA,"60.103,80"
25.238.000208.2021,SES/HOSPITAL GERAL DE MAMANGUAPE,8/11/2021,CONTRATO - LOCAÇÃO DE EQUIPAMENTOS LABORATORIAIS,18.032.947/0001-40 - BRASILAB - PRODUTOS E SERVICOS LABORATORIAIS LTDA,"51.650,00"
26.201.018233.2021,SEDS/DEPARTAMENTO ESTADUAL DE TRÂNSITO DO ESTADO DA PARAÍBA,8/11/2021,AQUISIÇÃO DE 17 NOTEBOOKS PARA PREMIAÇÃO DE ALUNOS DO PROGRAMA  DESAFIO NOTA 1000 ,02.674.088/0001-52 - QUALITECH COMERCIO E SERVICOS DE INFORMATICA EIRELI,"59.483,00"
26.201.020957.2021,SEDS/DEPARTAMENTO ESTADUAL DE TRÂNSITO DO ESTADO DA PARAÍBA,8/11/2021,SERVIÇO EMERGENCIAL DE RECUPERAÇÃO DA COBERTA,02.988.512/0001-33 - SC2 CONSTRUTORA LTDA,"346.430,76"
30.000.008226.2021,ENCARGOS GERAIS DO ESTADO,8/11/2021,LOCAÇÃO DE IMÓVEL 3ª CIA DO 12º BPM EM SÃO BENTO,864.904.604-59 - MARCOS RODRIGUES MARIZ,"2.100,00"
19.000.016372.2021,SECRETARIA DE ESTADO DA ADMINISTRAÇÃO,9/11/2021,FORNECIMENTO DE SOLUÇÃO PARA GESTÃO E OPERACIONALIZAÇÃO DE CONSIGNADOS,,
25.000.000536.2021,SECRETARIA DE ESTADO DA SAÚDE,9/11/2021,CONTRATAÇÃO EMERGENCIAL DE EMPRESA PARA PRESTAÇÃO DE SERVIÇOS DE HOMECARE ,,
25.000.001251.2021,SECRETARIA DE ESTADO DA SAÚDE,9/11/2021,AQUISIÇÃO EMERGENCIAL DE MEDICAMENTO (PERTUZUMABE 420MG/ML),,
25.000.001841.2021,SECRETARIA DE ESTADO DA SAÚDE,9/11/2021,AQUISIÇÃO EMERGENCIAL DE SUPLEMENTO NUTRICIONAL (REF. NOVAMIL RICE LATA 400G),,
25.000.809565.2021,SECRETARIA DE ESTADO DA SAÚDE,9/11/2021,AQUISIÇÃO EMERGENCIAL DE PRÓTESE,,
30.000.268660.2021,ENCARGOS GERAIS DO ESTADO,9/11/2021,LOCAÇÃO DE IMÓVEL DELEGACIA DE POLÍCIA CIVIL EM MONTEIRO,,
25.000.001639.2021,SECRETARIA DE ESTADO DA SAÚDE,11/11/2021,AQUISIÇÃO EMERGENCIAL DE APARELHO BIPAP,,
25.000.001727.2021,SECRETARIA DE ESTADO DA SAÚDE,11/11/2021,AQUISIÇÃO EMERGENCIAL DE MEDICAMENTO  ,,
25.000.002138.2021,SECRETARIA DE ESTADO DA SAÚDE,11/11/2021,AQUISIÇÃO EMERGENCIAL DE MEDICAMENTO,,
25.000.002273.2021,SECRETARIA DE ESTADO DA SAÚDE,11/11/2021,AQUISIÇÃO EMERGENCIAL DE MEDICAMENTO ,,
25.204.000194.2021,SES/COMPLEXO DE SAÚDE JULIANO MOREIRA,12/11/2021,SERVIÇO DE ADEQUAÇÃO DA SUBESTAÇÃO AÉREA DE ELETRICIDADE.,,
25.000.001732.2021,SECRETARIA DE ESTADO DA SAÚDE,16/11/2021,AQUISIÇÃO EMERGENCIAL DE MEDICAMENTOS (AMBRISENTANA DE 05 E DE 10MG),04.307.650/0025-02 - ONCO PROD DISTRIBUIDORA DE PRODUTOS HOSPITALARES E ONCOLOGICOS LTDA,"142.062,30"
25.000.002014.2021,SECRETARIA DE ESTADO DA SAÚDE,16/11/2021,AQUISIÇÃO EMERGENCIAL DE MEDICAMENTO,04.307.650/0025-02 - ONCO PROD DISTRIBUIDORA DE PRODUTOS HOSPITALARES E ONCOLOGICOS LTDA,"24.315,84"
25.000.002102.2021,SECRETARIA DE ESTADO DA SAÚDE,16/11/2021,AQUISIÇÃO EMERGENCIAL DE MEDICAMENTO (CIPROFIBRATO 100G),09.053.134/0001-45 - ELFA MEDICAMENTOS S.A,"32.587,50"
25.000.002363.2021,SECRETARIA DE ESTADO DA SAÚDE,16/11/2021,AQUISIÇÃO EMERGENCIAL DE MEDICAMENTO ,09.053.134/0001-45 - ELFA MEDICAMENTOS S.A,"34.800,00"
26.201.008232.2021,SEDS/DEPARTAMENTO ESTADUAL DE TRÂNSITO DO ESTADO DA PARAÍBA,16/11/2021,AQUISIÇÃO DE CÂMERAS DE INSPEÇÃO VEICULAR,04.160.889/0001-25 - ROTHENBERGER DO BRASIL LTDA,"258.000,00"
25.000.001628.2021,SECRETARIA DE ESTADO DA SAÚDE,17/11/2021,AQUISIÇÃO EMERGENCIAL DE MEDICAMENTO (TERIPARATIDA 250MCG/ML) ,09.053.134/0001-45 - ELFA MEDICAMENTOS S.A,"3.675.051,00"
25.000.002271.2021,SECRETARIA DE ESTADO DA SAÚDE,17/11/2021,AQUISIÇÃO EMERGENCIAL DE MEDICAMENTOS DIVERSOS ,04.307.650/0025-02 - ONCO PROD DISTRIBUIDORA DE PRODUTOS HOSPITALARES E ONCOLOGICOS LTDA,"2.263,44"
25.000.002389.2021,SECRETARIA DE ESTADO DA SAÚDE,17/11/2021,AQUISIÇÃO EMERGENCIAL DE SUPLEMENTO ALIMENTAR ,01.687.725/0002-43 - CENTRO ESPECIALIZADO EM NUTRICAO ENTERAL E PARENTERAL - CENEP LTDA,"2.100,00"
25.241.000002.2021,SES/UNIDADE DE PRONTO ATENDIMENTO SANTA RITA - UPA,17/11/2021,CONTRATAÇÃO DE EMPRESA ESPECIALIZADA PARA PRESTAÇÃO DE SERVIÇOS DE LAVANDERIA HOSPITALAR,13.583.677/0001-41 - HOSPLAV LAVANDERIA HOSPITALAR LTDA,"21.000,00"
26.201.005850.2021,SEDS/DEPARTAMENTO ESTADUAL DE TRÂNSITO DO ESTADO DA PARAÍBA,17/11/2021,AQUISIÇÃO EMERGENCIAL DE MATERIAL DE EXPEDIENTE ,35.044.590/0001-39 - JR COMERCIO DE UTILIDADES EIRELI,"55.545,70"
21.204.001614.2021,SETDE/INSTITUTO DE METROLOGIA E QUALIDADE INDUSTRIAL DA PARAÍBA,18/11/2021,CONTRATAÇÃO DE EMPRESA ESPECIALIZADA EM SERVIÇOS E FERRAMENTAS DA TECNOLOGIA DA INFORMAÇÃO,09.189.499/0001-00 - COMPANHIA DE PROC.DE DADOS DA PARAIBA - CODATA,"6.260,00"
25.216.002543.2021,SES/HOSPITAL DE TRAUMAS DE CAMPINA GRANDE,18/11/2021,"AQUISIÇÃO DE LEITE, BEBIDA LÁCTEA E QUEIJOS EM CARATER EMERGENCIAL - 60 DIAS",41.632.681/0001-98 - IVONETE VIEIRA MAGALHÃES,"65.812,73"
25.000.001216.2021,SECRETARIA DE ESTADO DA SAÚDE,19/11/2021,AQUISIÇÃO EMERGENCIAL DE MEDICAMENTO (SACARATO DE HIDRÓXIDO FÉRRICO 100MG/ML),43.208.384/0001-45 - PARAGON FARMACEUTICA LTDA,"548.168,20"
25.000.001646.2021,SECRETARIA DE ESTADO DA SAÚDE,19/11/2021,AQUISIÇÃO EMERGENCIAL DE MEDICAMENTO (NINTEDANIBE SAL ESILATO 150MG),04.307.650/0025-02 - ONCO PROD DISTRIBUIDORA DE PRODUTOS HOSPITALARES E ONCOLOGICOS LTDA,"259.275,60"
25.000.001728.2021,SECRETARIA DE ESTADO DA SAÚDE,19/11/2021,AQUISIÇÃO EMERGENCIAL DE MEDICAMENTO (ACITRETINA 25MG),11.563.145/0001-17 - COMERCIAL MOSTAERT LIMITADA,"71.440,00"
25.000.001731.2021,SECRETARIA DE ESTADO DA SAÚDE,19/11/2021,AQUISIÇÃO EMERGENCIAL DE MEDICAMENTO (AMANTADINA 100MG),07.484.373/0001-24 - UNI HOSPITALAR LTDA,"29.251,20"
25.000.001895.2021,SECRETARIA DE ESTADO DA SAÚDE,22/11/2021,AQUISIÇÃO EMERGENCIAL DE CADEIRA DE RODAS MONOBLOCO,01.056.551/0001-30 - MARICLEIDE BARBOSA DINIZ (ORTOPEDIA CAMPINENSE),"3.600,00"
25.000.002392.2021,SECRETARIA DE ESTADO DA SAÚDE,22/11/2021,AQUISIÇÃO EMERGENCIAL DE MEDICAMENTO (TESTOSTERONA SAL UNDECILATO 250MG/ML) ,04.307.650/0025-02 - ONCO PROD DISTRIBUIDORA DE PRODUTOS HOSPITALARES E ONCOLOGICOS LTDA,"921,78"
25.000.002480.2021,SECRETARIA DE ESTADO DA SAÚDE,22/11/2021,AQUISIÇÃO EMERGENCIAL DE MEDICAMENTO (ÁCIDO URSODESOXICÓLICO 150MG) ,04.307.650/0012-98 - ONCO PROD DISTRIBUIDORA DE PRODUTOS HOSPITALARES E ONCOLOGICOS LTDA,"70.875,00"
25.216.002116.2021,SES/HOSPITAL DE TRAUMAS DE CAMPINA GRANDE,22/11/2021,SERVIÇO CORRETIVO COM AQUISIÇÃO DE PEÇAS EM APARELHO DE RAIO-X FIXO EM CARATER EMERGENCIAL,19.692.519/0001-06 - DARIO RODRIGUES DA SILVA,"46.500,00"
30.000.029871.2021,ENCARGOS GERAIS DO ESTADO,22/11/2021,LOCAÇÃO DE IMÓVEL CASA DA CIDADANIA EM PATOS,950.996.974-53 - FRANCISCA GOMES ARAÚJO MOTA,"8.600,00"
25.000.001608.2021,SECRETARIA DE ESTADO DA SAÚDE,23/11/2021,AQUISIÇÃO EMERGENCIAL DE MEDICAMENTO ,08.958.628/0002-97 - ONCOEXO DISTRIBUIDORA DE MEDICAMENTOS,"393.516,00"
25.000.002482.2021,SECRETARIA DE ESTADO DA SAÚDE,23/11/2021,AQUISIÇÃO EMERGENCIAL DE MEDICAMENTO (CALCIPOTRIOL 50MCG/G) ,11.424.477/0002-00 - LEO PHARMA LTDA,"11.049,36"
25.000.002629.2021,SECRETARIA DE ESTADO DA SAÚDE,23/11/2021,AQUISIÇÃO EMERGENCIAL DE ABSORVENTES HIGIÊNICOS,01.478.812/0001-00 - SERGYENE INDUSTRIA E COMERCIO LTDA,"2.051.436,40"
25.203.001527.2021,SES/COMPLEXO DE SAÚDE DE CRUZ DAS ARMAS,23/11/2021,CONTRATAÇÃO EMERGENCIAL DE EMPRESA ESPECIALIZADA EM SERVIÇO DE VIGILÂNCIA ARMADA,10.446.347/0001-16 - FORÇA ALERTA SEGURANÇA E TRANSPORTE DE VALORES LTDA,"244.710,00"
25.205.012129.2021,SES/COMPLEXO DE SAÚDE CLEMENTINO FRAGA,23/11/2021,LOCAÇÃO DE GERADOR ELÉTRICO,15.353.461/0001-15 - AMBAR SERVICOS EIRELI - ME,"82.800,00"
25.000.000885.2021,SECRETARIA DE ESTADO DA SAÚDE,24/11/2021,CONTRATAÇÃO EMERGENCIAL PARA SERVIÇO DE SESSÕES DE OXIGENIOTERAPIA HIPERBÁRICA COM CURATIVOS,28.154.149/0001-44 - CLINICA MEDICA HIPERBARICA PARAIBA LTDA,"26.500,00"
25.216.002133.2021,SES/HOSPITAL DE TRAUMAS DE CAMPINA GRANDE,24/11/2021,AQUISIÇÃO DE MEDICAMENTOS EM CARATER EMERGENCIAL ,08.674.752/0001-40 - CIRURGICA MONTEBELLO LTDA,"371.030,00"
