Nº Processo,Órgão,Data de Abertura,Objeto,Razão Social,Total Adjudicado
25.000.000781.2023,SECRETARIA DE ESTADO DA SAÚDE,05/09/2023,AQUISIÇÃO EMERGENCIAL DE INSUMOS,08.975.531/0001-01 - MEDICAL CARE LTDA,"61.024,00"
25.000.012293.2023,SECRETARIA DE ESTADO DA SAÚDE,05/09/2023," MEDICAMENTOS DIVERSOS, APARELHO E SENSOR FREESTYLE LIBRE",33.009.945/0002-04 - PRODUTOS ROCHE QUIMICOS E FARMACEUTICOS S.A,"69.759,12"
25.000.012362.2023,SECRETARIA DE ESTADO DA SAÚDE,05/09/2023, MEDICAMENTOS,08.958.628/0002-97 - ONCOEXO DISTRIBUIDORA DE MEDICAMENTOS LTDA,"215.585,00"
07.000.000653.2023,"SECRETARIA DE ESTADO DA JUVENTUDE, ESPORTE E LAZER",06/09/2023,SERVIÇO DE CONFECÇÃO E TROCA DOS ADESIVOS DA COBERTURA DOS BANCOS DE RESERVA DO ESTÁDIO O ALMEIDÃO,50.608.586/0001-40 - JOSE FLAVIO CALACA DA SILVA,"12.000,00"
20.000.300499.2023,SECRETARIA DE ESTADO DA FAZENDA,06/09/2023,CONTRATAÇÃO SEGURO  DE ACIDENTES PESSOAIS DOS ESTAGIÁRIOS,87.883.807/0001-06 - MBM SEGURADORA SA,"600,00"
22.208.000057.2023,SEE/FUNDAÇÃO CENTRO INTEGRADO DE APOIO AO PORTADOR DE DEFICIÊNCIA,06/09/2023,CONTRATAÇÃO DE EMPRESA DE MANUTENÇÃO PREVENTIVA E/OU CORRETIVA A SER REALIZADO NOS VEÍCULOS.,05.815.635/0001-60 - JOSE FIRMINO DA CRUZ FILHO,"50.000,00"
25.000.012959.2023,SECRETARIA DE ESTADO DA SAÚDE,06/09/2023,AQUISIÇÃO EMERGENCIAL ,04.307.650/0001-35 - ONCO PROD DISTRIBUIDORA DE PRODUTOS HOSPITALESRES E ONCOLOGICOS LTDA,"34.599,00"
27.000.003323.2023,SECRETARIA DE ESTADO DE DESENVOLVIMENTO HUMANO,06/09/2023,CONFECÇÃO DE MATERIAL GRÁFICO ,40.953.788/0001-75 - GRAFIPEL EDITORA GRAFICA LTDA,"4.550,00"
32.901.900057.2023,SEDAP/FUNDO DE DESENVOLVIMENTO AGROPECUÁRIO DO ESTADO DA PARAÍBA,06/09/2023,"AQUIS.DE IMPLEMENTOS AGRICULAS, VISANDO ATENDER AS NECESSIDADES DA SEDAP/GEOR",20.662.190/0001-10 - RECIFE AGRICOLA EIRELI-EPP,"57,00"
25.000.013965.2023,SECRETARIA DE ESTADO DA SAÚDE,11/09/2023, MEDICAMENTO (AZATIOPRINA 50 MG ) ,30.553.793/0001-37 - JASMED DISTRIBUIDORA DE MEDICAMENTOS LTDA,"130.788,00"
27.000.004709.2023,SECRETARIA DE ESTADO DE DESENVOLVIMENTO HUMANO,11/09/2023,SOLICITAÇÃO DE IMPRESSÃO DE MATERIAL GRÁFICO PARA ATENDER AS DEMANDAS DA POLÍTICA DE ASSISTÊNCIA SOCIAL,40.953.788/0001-75 - GRAFIPEL EDITORA GRAFICA LTDA,"515,00"
16.000.000088.2023,SECRETARIA DE ESTADO DA AGRICULTURA FAMILIAR E DO DESENVOLVIMENTO DO SEMIÁRIDO,12/09/2023,PROCASE - CONTRATAÇÃO DE SERVIÇO PARA LOCAÇÃO DE IMPRESSORA OUTSOURCING.,40.938.508/0001-50 - MAQ-LAREM MAQUINAS MOV. E EQUIPAMENTOS LTDA,"28.344,00"
21.901.000360.2023,SETDE/FUNDO ESTADUAL DE APOIO AO EMPREENDEDORISMO - EMPREENDER-PB,12/09/2023,SERVIÇO DE DESINSTALAÇÃO DE AR CONDICIONADO ,Razão Social não encontrada,"1.900,00"
25.235.000087.2023,SES/UNIDADE DE PRONTO ATENDIMENTO CAJAZEIRAS - UPA,12/09/2023,LOCAÇÃO DE USINA DE PRODUÇÃO DE GASES MEDICINAIS,03.259.614/0001-80 - R.C. COMERCIO GASES E EQUIPAMENTOS LTDA-ME,"102.000,00"
25.205.012648.2023,SES/COMPLEXO DE SAÚDE CLEMENTINO FRAGA,13/09/2023,AQUISIÇÃO DE PANIFICADOS,05.672.519/0001-30 - PADARIA PONTES LTDA,"57.224,10"
25.235.000089.2023,SES/UNIDADE DE PRONTO ATENDIMENTO CAJAZEIRAS - UPA,13/09/2023,SERVIÇO DE RECARGA DE TONER COM COMODATO DE IMPRESSORAS,42.268.108/0001-00 - N HONORATO ALEXANDRE,"28.530,00"
25.000.015443.2023,SECRETARIA DE ESTADO DA SAÚDE,14/09/2023, MEDICAMENTOS,04.307.650/0015-30 - ONCO PROD DISTRIBUIDORA DE PRODUTOS HOSPÍTALARES E ONCOLOGICOS LTDA,"189.215,60"
26.201.027260.2023,SEDS/DEPARTAMENTO ESTADUAL DE TRÂNSITO DO ESTADO DA PARAÍBA,14/09/2023,CONTRATAÇÃO DO SERVIÇO DE SEGURANÇA DO TRABALHO,50.905.102/0001-24 -  EMMA MEDICINA DO TRABALHO LTDA,"15.014,36"
27.000.005371.2023,SECRETARIA DE ESTADO DE DESENVOLVIMENTO HUMANO,15/09/2023,CONTRATAÇÃO DE EMPRESA ESPECIALIZADA NO FORNECIMENTO DE LINK DE INTERNET.,29.618.308/0001-87 - 29.618.308 JOSE SEVERINO FILHO,"2.800,00"
25.237.000318.2023,SES/MATERNIDADE DR. PEREGRINO FILHO (PATOS),16/09/2023,AQUISICAO DE SOROS SES-PRC-2023/18247,06.628.333/0001-46 - FARMACE - INDUSTRIA QUIMICO-FARMACEUTICA CEARENSE LTDA,"141.784,00"
32.000.800035.2023,SECRETARIA DE ESTADO DO DESENVOLVIMENTO DA AGROPECUÁRIA E DA PESCA,18/09/2023,CONFECÇÃO DE CAMISETAS E BONÉS,44.255.217/0001-18 - ORION COM. E SERVIÇOS LTDA,"47.750,00"
25.250.000770.2023,INSTITUTO DE ASSISTÊNCIA À SAÚDE DO SERVIDOR,19/09/2023,AQUISIÇÃO DE MATERIAL DE HIGIENE E LIMPEZA,35.662.863/0001-09 - JOELMA HONORATO DE OLIVEIRA,"36.636,88"
27.000.004869.2023,SECRETARIA DE ESTADO DE DESENVOLVIMENTO HUMANO,20/09/2023,CONTRATAÇÃO DE SERVIÇOS GRÁFICOS,50.815.003/0001-51 - 50.815.003 LUCIANO MATEUS DE OLIVEIRA SOUZA,"48.555,00"
21.205.000321.2023,SETDE/JUNTA COMERCIAL DO ESTADO DA PARAIBA,21/09/2023,CONTRATAÇÃO DE EMPRESA DE MUDANÇA,34.832.698/0001-23 - A. M. P. DE ANDRADE,"17.495,00"
21.901.000390.2023,SETDE/FUNDO ESTADUAL DE APOIO AO EMPREENDEDORISMO - EMPREENDER-PB,21/09/2023,SERVIÇO DE COFFEE BREAK PARA FEIRA DE NEGÓCIOS E EMPREENDEDORISMO DA PARAÍBA - FENEMP - REMÍGIO,08.362.071/0001-46 - PANIFICADORA IMPERIAL LTDA,"2.200,00"
30.000.002180.2023,ENCARGOS GERAIS DO ESTADO,21/09/2023,2ª DELEGACIA DISTRITAL DE POLICIA CIVIL EM JOÃO PESSOA,24.219.966/0001-82 - EXECUT CONSULTORIA & NEGOCIOS IMOBILIARIOS LTDA,"129.600,00"
25.000.010054.2023,SECRETARIA DE ESTADO DA SAÚDE,22/09/2023,AQUISIÇÃO EMERGENCIAL DE MEDICAMENTO,51.780.468/0002-68 - JANSSEN-CILAG FARMACEUTICA LTDA,"189.118,80"
33.000.001258.2023,SECRETARIA DE ESTADO DA CULTURA,22/09/2023,CONTRATAÇÃO DE EMPRESA ESPECIALIZADA NO SERVIÇO DE INSTALAÇÃO E CONFIGURAÇÃO DE REDE ESTRUTURADA (INFORMÁTICA) COM MATERIAL INCLUSO,19.636.021/0001-26 - HARRISON VINICIUS PEREIRA DA SILVA,"41.867,32"
27.000.005330.2023,SECRETARIA DE ESTADO DE DESENVOLVIMENTO HUMANO,25/09/2023,AQUISIÇÃO DE BANNER PARA O CEAS/PB.,41.570.283/0001-94 - S D COMERCIO DE ARTIGOS DE BRINDES E SERVICOS GRAFICOS LTDA,"1.080,00"
07.000.000728.2023,"SECRETARIA DE ESTADO DA JUVENTUDE, ESPORTE E LAZER",26/09/2023,AQUISIÇÃO DE PRODUTOS QUÍMICOS ,20.476.623/0001-42 - CARBALLO COMERCIO LTDA - EPP,"381.565,22"
27.201.001349.2023,"SEDH/FUNDAÇÃO DE DESENVOLVIMENTO DA CRIANÇA E DO ADOLESCENTE ""ALICE DE ALMEIDA""",26/09/2023,AQUISIÇÃO DE KITS PEDAGÓGICO PARA PROFISSIONAIS DA EDUCAÇÃO ,51.174.387/0001-33 - RP COMÉRCIO E SERVIÇOS,"12.763,50"
27.201.001362.2023,"SEDH/FUNDAÇÃO DE DESENVOLVIMENTO DA CRIANÇA E DO ADOLESCENTE ""ALICE DE ALMEIDA""",26/09/2023,"CONTRATAÇÃO DE EMPRESA ESPECIALIZADA EM SERVIÇO DE DESINSTALAÇÃO DE SISTEMA DE CFTV EXISTENTE, INSTALAÇÃO, LOCAÇÃO E MANUTENÇÃO DE CÂMERAS/EQUIPAMENTOS DE SEGURANÇA ELETRÔNICA.",05.230.239/0001-71 - CARLOS EDUARDO BENEVIDES SANTOS,"822.300,00"
32.000.800041.2023,SECRETARIA DE ESTADO DO DESENVOLVIMENTO DA AGROPECUÁRIA E DA PESCA,26/09/2023,CONTRAT. DE EMPRESA ESPECIALIZADA PARA MANUTENÇÃO DE AR CONDICIONADOS P/ATENDER SEDAP/DEASA,44.299.172/0001-83 - MCL- CONSTRUÇÕES E SERVIÇOS LTDA,"21.000,93"
25.000.013973.2023,SECRETARIA DE ESTADO DA SAÚDE,27/09/2023,AQUISIÇÃO EMERGENCIAL DE MEDICAMENTOS ,09.053.134/0001-45 - ELFA MEDICAMENTOS S.A,"872.300,04"
25.000.016250.2023,SECRETARIA DE ESTADO DA SAÚDE,27/09/2023,AQUISIÇÃO EMERGENCIAL DE MEDICAMENTO,04.307.650/0026-93 - ONCO PROD DISTRIBUIDORA DE PRODUTOS HOSPITALARES E ONCOLOGICOS LTDA.,"107.985,60"
09.103.000023.2023,CASA MILITAR,02/10/2023,AQUISIÇÃO DE NOTEBOOKS,45.415.594/0001-30 - LIZANDRA SOARES LOPES,"11.850,00"
25.233.000203.2023,SES/HOSPITAL DISTRITAL DE SOLÂNEA - SOLANEA,02/10/2023,CONTRATAÇÃO DE LABORATÓRIO ESPECIALIZADO EM ANÁLISES CLÍNICAS EM CARATER EMERGENCIAL,09.052.387/0001-02 - MARIA DO SOCORRO RIBEIRO - ME,"98.841,00"
27.000.000872.2023,SECRETARIA DE ESTADO DE DESENVOLVIMENTO HUMANO,02/10/2023,AQUISIÇÃO DE CRACHÁS E CORDÕES PERSONALIZADOS PARA ATENDER AS DEMANDAS DO SISTEMA NACIONAL DE EMPREGOS - SINE/PB;.,41.570.283/0001-94 - S D COMERCIO DE ARTIGOS DE BRINDES E SERVICOS GRAFICOS LTDA,"1.883,50"
07.000.000785.2023,"SECRETARIA DE ESTADO DA JUVENTUDE, ESPORTE E LAZER",03/10/2023,CONTRATAÇÃO DE EMPRESA ESPECIALIZADA PARA PRESTAÇÃO DE SERVIÇO DE VIGILÂNCIA ARMADA,09.377.459/0001-83 - KAIROS SEGURANCA LTDA,"1.887.443,46"
22.201.001569.2023,SEC/FUNDAÇÃO ESPAÇO CULTURAL DA PARAÍBA,03/10/2023,SERVIÇO DE TERCEIRO PESSOA JURÍDICA. DECORAÇÃO.,31.100.099/0001-27 - KASA DA FALESIA EVENTOS E RECEPCOES LTDA,"20.000,00"
25.000.008642.2023,SECRETARIA DE ESTADO DA SAÚDE,03/10/2023,AQUISIÇÃO EMERGENCIAL DE MEDICAMENTOS,09.053.134/0001-45 - ELFA MEDICAMENTOS S.A,"314.052,30"
25.000.016095.2023,SECRETARIA DE ESTADO DA SAÚDE,03/10/2023, MEDICAMENTOS (DAPAGLIFLOZINA/METFORMINA 10/1000MG E ALOGLIPTINA 25MG) ,18.459.628/0097-67 - BAYER S.A.,"434.467,16"
22.000.036132.2023,SECRETARIA DE ESTADO DA EDUCAÇÃO E DA CIÊNCIA E TECNOLOGIA,05/10/2023,AQUISIÇÃO DE MATERIAL DE CONSTRUÇÃO (TINTAS E LUMINÁRIAS),51.461.688/0001-48 - PEDRO JULIO PALMEIRA FABRICIO - ME,"47.868,90"
25.204.000112.2023,SES/COMPLEXO DE SAÚDE JULIANO MOREIRA,05/10/2023,AQUISIÇÃO EMERGENCIAL DE MEDICAMENTOS PSICOTRÓPICOS  ,Razão Social não encontrada,"89.293,00"
25.000.014904.2023,SECRETARIA DE ESTADO DA SAÚDE,06/10/2023, KIT PARA BOMBA DE INSULINA MEDTRONIC E INSUMOS ACCU-CHECK,01.772.798/0002-33 - MEDTRONIC COMERCIAL LTDA,"110.332,06"
22.000.031195.2023,SECRETARIA DE ESTADO DA EDUCAÇÃO E DA CIÊNCIA E TECNOLOGIA,09/10/2023,CONTRATAÇÃO DE EMPRESA ESPECIALIZADA EM SERVIÇOS DE IMPRESSÃO GRÁFICA,09.366.790/0001-06 - EMPRESA PARAIBANA DE COMUNICAÇAO S.A -EPC,"13.173.885,00"
25.000.015765.2023,SECRETARIA DE ESTADO DA SAÚDE,09/10/2023,AQUISIÇÃO EMERGENCIAL DE MEDICAMENTOS,60.318.797/0001-00 - ASTRAZENECA DO BRASIL LTDA,"418.231,80"
35.000.000170.2023,SECRETARIA DA CIENCIA TECNOLOGIA INOVACAO E ENSINO SUPERIOR,09/10/2023,SERVIÇO ESPECIALIZADO EM  CRIAÇÃO DE PODCASTS PARA PLATAFORMAS DIGITAIS. CONFORME  TERMO DE  REFERÊNCIA,39.599.153/0001-32 - REBECA ARAÚJO DE SOUZA,"48.000,00"
22.208.000061.2023R1,SEE/FUNDAÇÃO CENTRO INTEGRADO DE APOIO AO PORTADOR DE DEFICIÊNCIA,10/10/2023,AQUISIÇÃO EQUIPAMENTOS DE REABILITAÇÃO,12.386.373/0001-21 - LUCAS RODRIGUES GOMES,"4.279,40"
25.000.017246.2023,SECRETARIA DE ESTADO DA SAÚDE,10/10/2023, MEDICAMENTO (DENOSUMABE 60MG/ML 1ML),09.053.134/0009-00 - ELFA MEDICAMENTOS S.A.,"977.152,00"
25.000.017583.2023,SECRETARIA DE ESTADO DA SAÚDE,10/10/2023,AQUISIÇÃO EMERGENCIAL DE MEDICAMENTOS,09.053.134/0001-45 - ELFA MEDICAMENTOS S.A,"528.000,00"
25.000.017744.2023,SECRETARIA DE ESTADO DA SAÚDE,10/10/2023,AQUISIÇÃO EMERGENCIAL DE MEDICAMENTOS, 0.867.475/2000-14 - CIRURGICA MONTEBELLO LTDA,"709.000,00"
25.000.017909.2023,SECRETARIA DE ESTADO DA SAÚDE,10/10/2023,AQUISIÇÃO EMERGENCIAL DE MEDICAMENTOS,11.697.594/0001-58 - AGILLE COMERCIO DE MEDICAMENTOS LTDA,"364.386,80"
25.250.000797.2023,INSTITUTO DE ASSISTÊNCIA À SAÚDE DO SERVIDOR,10/10/2023,CONTRATAÇÃO DE EMPRESA ESPECIALIZADA EM PROGRAMA DE GERENCIAMENTO DE RISCO OCUPACIONAIS (PGR/GRO) PROGRAMA MÉDICO DE SAÚDE OCUPACIONAL ( PCMSO)              NAL,46.144.092/0001-84 - DOUTOR WORK LTDA,"14.750,00"
27.000.004710.2023,SECRETARIA DE ESTADO DE DESENVOLVIMENTO HUMANO,10/10/2023,SOLICITAÇÃO DE IMPRESSÃO DE MATERIAL GRÁFICO PARA ATENDER AS DEMANDAS DA POLÍTICA DE ASSISTÊNCIA SOCIAL,09.366.790/0001-06 - EMPRESA PARAIBANA DE COMUNICAÇAO S.A -EPC,"1.100,00"
07.000.000797.2023,"SECRETARIA DE ESTADO DA JUVENTUDE, ESPORTE E LAZER",11/10/2023,SERVIÇO DE MANUTENCAO DE VEÍCULOS COM REPOSIÇAO DE PEÇAS,06.298.431/0001-62 - CLEDIVALDO ANTONIO DE ARAUJO,"42.655,00"
22.000.034686.2023,SECRETARIA DE ESTADO DA EDUCAÇÃO E DA CIÊNCIA E TECNOLOGIA,11/10/2023,AQUISIÇÃO DE SWITCHES,10.920.030/0001-70 - INORPEL COMERCIO E SERVICOS LTDA,"55.920,00"
23.102.000014.2023,CORPO DE BOMBEIROS MILITAR DO ESTADO DA PARAÍBA/ 1º COMANDO REGIONAL BOMBEIRO MILITAR,11/10/2023,SOLICITAÇÃO DE COMPRA DE ÁGUA MINERAL PARA UTILIZAÇÃO DO 1° COMANDO REGIONAL DE BOMBEIRO MILITAR DA PARAÍBA,50.432.500/0001-70 - R DOS SANTOS COMERCIAL LTDA,"2.617,30"
22.201.000439.2023,SEC/FUNDAÇÃO ESPAÇO CULTURAL DA PARAÍBA,16/10/2023,AQUISIÇÃO DE MATERIAL PERMANENTE - EQUIPAMENTOS DE INFORMÁTICA.,43.905.981/0001-29 - GNBTECH SUPPLY TECNOLOGIA LTDA,"51.600,00"
33.000.001405.2023,SECRETARIA DE ESTADO DA CULTURA,16/10/2023,CONTRATAÇÃO DE EMPRESA ESPECIALIZADA EM SERVIÇOS EM LOCAÇÃO DE ESTRUTURA DE EVENTOS.,04.203.988/0001-47 - JSL LOCACOES E MONTAGENS LTDA,"23.000,00"
26.201.027850.2023,SEDS/DEPARTAMENTO ESTADUAL DE TRÂNSITO DO ESTADO DA PARAÍBA,17/10/2023,CONTRATAÇÃO EMERGENCIAL VIDEOMONITORAMENTO - 1ª CIRETRAN - CAMPINA GRANDE,"24.554.773/0001-88 - MANASEG SERVICOS, COM. E MONIT. DE SEGURÂNCA ELETRÔNICA LTDA - EPP","101.400,00"
31.205.008538.2023,SECTMA/SUPERINTENDÊNCIA DE ADMINISTRAÇÃO DO MEIO AMBIENTE,18/10/2023,AQUISIÇÃO DE MATERIAL CONSUMO PARA PROJETO PRAIA LIMPA,Razão Social não encontrada,"26.270,80"
26.201.031076.2023,SEDS/DEPARTAMENTO ESTADUAL DE TRÂNSITO DO ESTADO DA PARAÍBA,19/10/2023,"CONTRATAÇÃO EMERGENCIAL - LIMPEZA, HIGIENIZAÇÃO E CONSERVAÇÃO, COM FORNECIMENTO DE MÃO DE OBRA, MATERIAIS, INSUMOS, EQUIPAMENTO E FERRAMENTAS",10.339.944/0001-41 - ZELO LOCACAO DE MAO DE OBRA EIRELI,"2.270.050,32"
31.205.008218.2023,SECTMA/SUPERINTENDÊNCIA DE ADMINISTRAÇÃO DO MEIO AMBIENTE,19/10/2023,"AQUISIÇÃO DE LIXEIRAS SELETIVAS, TENDAS E MESAS DOBRÁVEIS",22.262.501/0001-89 - JACIARA DE SOUSA ALBUQUERQUE 02925928412,"3.880,00"
21.000.000333.2023,SECRETARIA DE ESTADO DO TURISMO E DO DESENVOLVIMENTO ECONÔMICO,20/10/2023,SERVIÇO DE MANUTENÇÃO CORRETIVA E PREVENTIVA EM EXTINTORES,14.215.199/0001-80 - PRL EXTINTORES LTDA,"16.275,00"
22.201.001639.2023,SEC/FUNDAÇÃO ESPAÇO CULTURAL DA PARAÍBA,20/10/2023,SERVIÇO DE TERCEIRO PESSOA JURÍDICA. PUBLICAÇÕES DIÁRIO OFICIAL.,09.366.790/0001-06 - EMPRESA PARAIBANA DE COMUNICAÇAO S.A -EPC,"30.000,00"
25.000.017247.2023,SECRETARIA DE ESTADO DA SAÚDE,20/10/2023,AQUISIÇÃO EMERGENCIAL DE MEDICAMENTO ,Razão Social não encontrada,"6.443.440,00"
25.233.000215.2023,SES/HOSPITAL DISTRITAL DE SOLÂNEA - SOLANEA,20/10/2023,CONTRATAÇÃO DE EMP ESP P REALIZAR MANUT PREVENTIVA E CORRETIVA EM APARELHOS DE AR CONDICIONADOS MULTIMARCAS EM CARATER EMERGENCIAL,24.041.119/0001-70 - DAVID DE MENESES AGUIAR,"36.702,00"
27.201.001443.2023,"SEDH/FUNDAÇÃO DE DESENVOLVIMENTO DA CRIANÇA E DO ADOLESCENTE ""ALICE DE ALMEIDA""",20/10/2023,AQUISIÇÃO DE ROTEADORES,18.296.153/0001-93 - R1 COMÉRCIOS E SERVIÇOS EM INFORMÁTICA EIRELI-ME,"1.790,00"
19.901.000333.2023,SEAD/FUNDO ESPECIAL DE DESENVOLVIMENTO DE RECURSOS HUMANOS,23/10/2023,DISPENSA PARA MANUTENÇÃO CORRETIVA E PREVENTIVA  EM VEÍCULO AUTOMOTIVO.,Razão Social não encontrada,"16.941,00"
15.000.000135.2023,POLÍCIA MILITAR DO ESTADO DA PARAÍBA,24/10/2023,"CONTRATAÇÃO DE EMPRESA PARA PRESTAR SERVIÇOS DE CONSERVAÇÃO, HIGIENIZAÇÃO, LIMPEZA E COPEIRAGEM.",11.428.002/0001-00 - KADESCH CONSTRUÇÕES E TERCEIRIZAÇÃO DE SERVIÇOS DE MÃO DE OBRA LTDA,"42.018,42"
21.000.000343.2023,SECRETARIA DE ESTADO DO TURISMO E DO DESENVOLVIMENTO ECONÔMICO,24/10/2023,AQUISIÇÃO DE PORTÕES DE ACESSOS AO - CCJP,48.572.327/0001-64 - COMERCIAL EDSON - EDSON DE ALBUQUERQUE BEZERRA,"39.800,00"
33.000.001457.2023,SECRETARIA DE ESTADO DA CULTURA,24/10/2023,AQUISIÇÃO DE NOTEBOOKS,07.148.726/0001-15 - JG INFORMATICA E PAPELARIA LTDA-ME,"11.640,00"
11.000.000326.2023,CONTROLADORIA GERAL DO ESTADO,26/10/2023,CONTRATAÇÃO DE SERVIÇO DE OUTSOURCING DE IMPRESSÃO,40.938.508/0001-50 - MAQ-LAREM MAQUINAS MOV. E EQUIPAMENTOS LTDA,"1.020,00"
22.201.001696.2023,SEC/FUNDAÇÃO ESPAÇO CULTURAL DA PARAÍBA,26/10/2023,SERVIÇO DE TERCEIRO PESSOA JURÍDICA - LOCAÇÃO DE IMPRESSORAS.,40.938.508/0001-50 - MAQ-LAREM MAQUINAS MOV. E EQUIPAMENTOS LTDA,"34.680,00"
07.000.000874.2023,"SECRETARIA DE ESTADO DA JUVENTUDE, ESPORTE E LAZER",27/10/2023,CONTRATAÇÃO DE EMPRESA ESPECIALIZADA EM CERTIFICADO DIGITAL,29.056.741/0001-76 - AR I9 CERTIFICACAO DIGITAL SERVICOS LTDA,"129,90"
22.000.037490.2023,SECRETARIA DE ESTADO DA EDUCAÇÃO E DA CIÊNCIA E TECNOLOGIA,27/10/2023,"SERVIÇO DE LOCAÇÃO DE CABINE SANITÁRIA (BANHEIRO QUÍMICO) MÓVEIS, NA CIDADE DE JOÃO PESSOA/PB.",02.517.553/0001-41 - ADNA MERCIA MEDEIROS COSTA,"900,00"
33.000.001588.2023,SECRETARIA DE ESTADO DA CULTURA,27/10/2023,LOCAÇÃO DE PROJETOR - CINEMATECA.,"22.427.423/0001-25 - MILLS ESTÚDIOS CINEMATOGRÁFICOS E SERVIÇOS AUDIOVISUAIS, COMUNICAÇÃO E PUBLICIDADE LTDA - EPP","43.695,00"
25.202.001277.2023,SES/AGÊNCIA ESTADUAL DE VIGILÂNCIA SANITÁRIA,30/10/2023,LOCAÇÃO DE CLIMATIZADORES DE AR PARA O 9º SIMBRAVISA/2023,19.460.359/0001-70 - LOPES CLIMATIZADORES SERVICOS E REPRESENTACOES EIRELI - ME,"52.000,00"
33.000.002202.2023,SECRETARIA DE ESTADO DA CULTURA,30/10/2023,TRIO ELÉTRICO - MARCHA PARA JESUS,Razão Social não encontrada,"20.000,00"
07.000.000836.2023,"SECRETARIA DE ESTADO DA JUVENTUDE, ESPORTE E LAZER",31/10/2023,CONTRATAÇÃO DE EMPRESA ESPECIALIZADA EM CONFECÇÃO DE TROFÉUS,07.796.417/0001-51 - GRAFICA SÃO BENTO LTDA,"7.176,00"
26.201.035253.2023,SEDS/DEPARTAMENTO ESTADUAL DE TRÂNSITO DO ESTADO DA PARAÍBA,31/10/2023,AQUISIÇÃO DE BRINQUEDOS DO TIPO VEÍCULOS ELÉTRICOS,51.174.387/0001-33 - JUCIVANDA ROBERTO PESSOA,"24.111,40"
26.201.035295.2023,SEDS/DEPARTAMENTO ESTADUAL DE TRÂNSITO DO ESTADO DA PARAÍBA,31/10/2023,AQUISIÇÃO DE BRINDES PERSONALIZADOS,35.359.784/0001-23 - RENAN RAFAEL PIRES GOMES DE SOUSA-MISS PERSONALZADOS,"26.550,00"
27.000.005329.2023,SECRETARIA DE ESTADO DE DESENVOLVIMENTO HUMANO,31/10/2023,MATERIAL GRÁFICO PERSONALIZADO ,09.366.790/0001-06 - EMPRESA PARAIBANA DE COMUNICAÇAO S.A -EPC,"5.990,00"
21.000.000353.2023,SECRETARIA DE ESTADO DO TURISMO E DO DESENVOLVIMENTO ECONÔMICO,01/11/2023,AQUISIÇÃO DE MATERIAIS PERMANENTES - APARELHOS E UTENSÍLIOS DOMÉSTICOS - CCJP,48.572.327/0001-64 - COMERCIAL EDSON COMERCIO E SERVIÇOS,"28.000,00"
25.207.000336.2023,SES/COMPLEXO DE SAÚDE DE GUARABIRA,01/11/2023,AQUISIÇÃO DE TESTE PARA GASOMETRIA,Razão Social não encontrada,"29.700,00"
11.000.000354.2023,CONTROLADORIA GERAL DO ESTADO,06/11/2023,CONTRATAÇÃO DE SERVIÇO DE LOCAÇÃO DE EQUIPAMENTOS AUDIOVISUAIS PARA 48ª REUNIÃO TÉCNICA DO CONACI,30.956.229/0001-65 - PRIDE EVENTOS PRODUÇÕES E SERVIÇOS EIRELI,"26.300,00"
15.000.000142.2023,POLÍCIA MILITAR DO ESTADO DA PARAÍBA,06/11/2023,SERVIÇO DE REFORMA DO CENTRO DE FORMAÇÃO E APERFEIÇOAMENTO DE PRAÇAS DO CENTRO DE EDUCAÇÃO DA PMPB.,39.847.755/0001-61 - WALMIR G. DA FONSECA INSTALAÇÃO E MANUTENÇÃO,"212.671,90"
21.204.000116.2023,SETDE/INSTITUTO DE METROLOGIA E QUALIDADE INDUSTRIAL DA PARAÍBA,06/11/2023,AQUISIÇÃO DE NOTEBOOKS.,02.213.325/0001-88 - PLUGNET COMERCIO E REPRESENTACOES LTDA,"199.700,00"
27.203.000009.2023,SEDH/LOTERIA DO ESTADO DA PARAÍBA,06/11/2023, AQUISIÇÃO DE MATERIAL PERMANENTE DE INFORMÁTICA,08.718.299/0001-26 - JOSE RONALDO DE CARVALHO NETO,"22.208,00"
35.000.000215.2023,SECRETARIA DA CIENCIA TECNOLOGIA INOVACAO E ENSINO SUPERIOR,07/11/2023,AQUISIÇÃO DE EQUIPAMENTOS ELETRÔNICOS E ELETROPORTÁTEIS. ,48.572.327/0001-64 - 48.572.327 EDSON DE ALBUQUERQUE BEZERRA,"24.530,00"
25.000.014983.2023,SECRETARIA DE ESTADO DA SAÚDE,08/11/2023,AQUISIÇÃO EMERGENCIAL,18.485.178/0001-35 - LA COMÉRCIO DE PRODUTOS ORTOPEDICOS LTDA,"19.900,00"
25.000.015903.2023,SECRETARIA DE ESTADO DA SAÚDE,08/11/2023,CONTRATAÇÃO DE EMPRESA,00.460.120/0001-71 - ROGER TURISMO LTDA,"45.560,00"
38.000.000579.2023,POLICIA CIVIL DO ESTADO DA PARAIBA,08/11/2023,AQUISIÇÃO DE MATERIAL DE HIGIENE E LIMPEZA,Razão Social não encontrada,"24.582,90"
38.000.000592.2023,POLICIA CIVIL DO ESTADO DA PARAIBA,08/11/2023,PRESTAÇÃO DE SERVIÇOS DE TRANSPORTE RODOVIÁRIO DE CARGA,Razão Social não encontrada,"33.800,00"
25.000.006957.2023,SECRETARIA DE ESTADO DA SAÚDE,09/11/2023,MEDICAMENTO (DARATUMUMABE 100 E 400MG),51.780.468/0002-68 - JANSSEN-CILAG FARMACEUTICA LTDA,"1.736.605,00"
