Nº Processo,Órgão,Data de Abertura,Objeto,Razão Social,Total Adjudicado
25.215.000148.2022,SES/HOSPITAL DE TRAUMAS DE JOÃO PESSOA,28/10/2022,SERVIÇO DE LOCAÇÃO DE GRUPO GERADOR COM FORNECIMENTO DE COMBUSTÍVEL,00.394.204/0001-54 - AMS GERADORES E SERVIÇOS LTDA,"132.000,00"
38.000.000336.2022,POLICIA CIVIL DO ESTADO DA PARAIBA,28/10/2022,CONTRATAÇÃO DE SERVIÇOS DE COLETA DE RESÍDUOS - E,20.474.613/0001-78 - WASTE COLETA DE RESIDUOS HOSPITALARES LTDA,"80,00"
25.240.000277.2022,SES/HOSPITAL DE CLINICAS DE CAMPINA GRANDE,31/10/2022,SERVIÇO DE EXAMES PATOLÓGICOS,00.811.657/0001-39 - UCD UNIDADE CAMPINENSE DE DIAGNOSTICO LTDA,"276.634,00"
26.201.002978.2022,SEDS/DEPARTAMENTO ESTADUAL DE TRÂNSITO DO ESTADO DA PARAÍBA,31/10/2022,CONTRATAÇÃO DE SERVIÇO DE TELEFONIA MÓVEL,40.432.544/0001-47 - CLARO S.A.,"50.940,00"
25.203.011591.2022,SES/COMPLEXO DE SAÚDE DE CRUZ DAS ARMAS,07/11/2022,CONTRATA. EMERGEN. DE EMPRESA ESPECIALI. EM LOCA. DE EQUIPA. LABORATORIAIS C/ FORNECI. DE INSUMOS,11.426.166/0001-90 - DIAGFARMA COMÉRCIO E SERVIÇOS DE PRODUTOS HOSPITALARES E LABORATORIAIS LTDA,"1.163.710,06"
30.000.002091.2022,ENCARGOS GERAIS DO ESTADO,07/11/2022,LOCAÇÃO DE IMÓVEL 1ª E 2ª DELEGACIA DE POLÍCIA CIVIL EM POMBAL ,Razão Social não encontrada,"4.150,00"
25.000.009948.2022,SECRETARIA DE ESTADO DA SAÚDE,08/11/2022,AQUISIÇÃO EMERGENCIAL DE MEDICAMENTO ,"15.218.561/0001-39 - NNMED - DISTRIBUICAO, IMPORTACAO E EXPORTACAO DE MEDICAMENTOS LTDA","122.709,60"
25.213.000535.2022,SES/COMPLEXO DE SAÚDE DE CAJAZEIRAS,08/11/2022,CONTRATAÇÃO DE EMPRESA ESPECIALIZADA NO FORNECIMENTO DE PÃES,20.362.270/0001-50 - CRISTIANA PEREIRA DA SILVA EIRELI,"24.640,00"
21.901.000252.2022,SETDE/FUNDO ESTADUAL DE APOIO AO EMPREENDEDORISMO - EMPREENDER-PB,09/11/2022,SERVIÇO DE LOCAÇÃO DE MOBILIÁRIO,03.781.322/0001-03 - HEMERSON PROMOCOES ARTISTICAS,"11.200,00"
23.901.000107.2022,CBMPB/FUNDO ESPECIAL DO CORPO DE BOMBEIROS,09/11/2022,AQUISIÇÃO DE MANGUEIRAS DE INCÊNDIO,02.655.093/0001-18 - COUTOFLEX - COUTOFLEX INDUSTRIA DE MANGUEIRAS LTDA - CNPJ,"49.113,60"
25.000.005234.2022,SECRETARIA DE ESTADO DA SAÚDE,09/11/2022,CONTRATAÇÃO EMERGENCIAL DE EMPRESA PARA PRESTAÇÃO DE SERVIÇOS MÉDICOS.,06.069.729/0001-09 - MEDICA COMERCIO REPRESENTACAO E IMPORTACAO LTDA,"5.450,00"
26.000.000031.2022R1,SECRETARIA DE ESTADO DA SEGURANÇA E DA DEFESA SOCIAL,09/11/2022,AQUISIÇÃO DE SCANNER DE REDE E IMPRESSORA,05.265.090/0001-66 - ORGANIZACAO COMERCIAL PRODUTEK LTDA,"43.688,00"
31.205.010283.2022,SECTMA/SUPERINTENDÊNCIA DE ADMINISTRAÇÃO DO MEIO AMBIENTE,09/11/2022,AQUISIÇÃO DE MOBILIÁRIO PARA ÁREA DE VIVÊNCIA,07.315.353/0001-20 - EDUARDO LIMA DANTAS - ME,"23.500,00"
37.000.000575.2022,"SECRETARIA DE ESTADO DO PLANEJAMENTO, ORÇAMENTO E GESTÃO",09/11/2022,SERVIÇO DE RECARGA DE EXTINTORES - MANUTENÇÃO 2022/2023,08.117.133/0001-54 - PREVINCENDIO COMERCIO E SERVIÇO LTDA - ME,"275,00"
22.201.001319.2022,SEC/FUNDAÇÃO ESPAÇO CULTURAL DA PARAÍBA,10/11/2022,SERVIÇO DE TERCEIRO PESSOA JURÍDICA.,15.353.461/0001-15 - AMBAR SERVICOS EIRELI,"18.000,00"
23.901.000106.2022,CBMPB/FUNDO ESPECIAL DO CORPO DE BOMBEIROS,10/11/2022,LOCAÇÃO DE IMÓVEL PARA A DAT,22.198.075/0001-61 - IMOBILIÁRIA PARAYBA PROPERTY,"20.000,00"
25.000.008721.2022,SECRETARIA DE ESTADO DA SAÚDE,10/11/2022,CONTRATAÇÃO EMERGENCIAL DE EMPRESA PARA PRESTAÇÃO DE SERVIÇOS MÉDICOS PARA APLICAÇÃO DO MEDICAMENTO,12.646.171/0003-33 - CENTRO PARAIBANO DE CLINICA E CIRURGIA DE OLHOS LTDA,"6.000,00"
25.000.009453.2022,SECRETARIA DE ESTADO DA SAÚDE,10/11/2022,CONTRATAÇÃO EMERGENCIAL DE EMPRESA PARA PRESTAÇÃO DE SERVIÇOS MÉDICOS PARA APLICAÇÃO DO MEDICAMENTO,12.646.171/0003-33 - CENTRO PARAIBANO DE CLINICA E CIRURGIA DE OLHOS LTDA,"6.000,00"
25.000.009815.2022,SECRETARIA DE ESTADO DA SAÚDE,10/11/2022,AQUISIÇÃO EMERGENCIAL DE MEDICAMENTO (FORMOTEROL + BUDESONIDA 12 + 400 MC) P,07.484.373/0001-24 - UNI HOSPITALAR LTDA,"1.921.874,64"
25.901.000075.2022,CENTRO ESPECIALIZADO DIAGNÓSTICO DO CÂNCER,10/11/2022,AQUISIÇÃO DE MATERIAL DE EXPEDIENTE,24.216.228/0001-81 - COSTA GONDIM E CIA LTDA,"36.845,50"
31.205.005287.2022,SECTMA/SUPERINTENDÊNCIA DE ADMINISTRAÇÃO DO MEIO AMBIENTE,10/11/2022,CONTRATAÇÃO DE SERVIÇOS DE CONFECÇÃO E IMPRESSÃO DE MATERIAIS GRÁFICOS.,09.366.790/0001-06 - EMPRESA PARAIBANA DE COMUNICAÇAO S.A -EPC,"22.640,00"
31.205.011277.2022,SECTMA/SUPERINTENDÊNCIA DE ADMINISTRAÇÃO DO MEIO AMBIENTE,10/11/2022,AQUISIÇÃO DE MATERIAIS PERSONALIZADO,41.570.283/0001-94 - S D COMERCIO DE ARTIGOS DE BRINDES E SERVICOS GRAFICOS LTDA,"16.891,00"
31.205.012030.2022,SECTMA/SUPERINTENDÊNCIA DE ADMINISTRAÇÃO DO MEIO AMBIENTE,10/11/2022,AQUISIÇÃO DE SAPATILHAS NAÚTICAS E CAMISETAS ULTRA-VIOLETAS ,31.656.635/0001-75 - GIRLENE SOUSA FREIRE GOMES 05001821401,"19.220,00"
22.201.001320.2022,SEC/FUNDAÇÃO ESPAÇO CULTURAL DA PARAÍBA,11/11/2022,OUTROS SERVIÇOS DE TERCEIROS - PESSOA JURIDICA,08.540.403/0001-35 - GRAFICA J B LTDA,"12.000,00"
25.204.000206.2022,SES/COMPLEXO DE SAÚDE JULIANO MOREIRA,11/11/2022,AQUISIÇÃO DE MATERIAL DE LIMPEZA ,36.725.048/0001-04 - CASA NOVA COMERCIO DE PRODUTOS ALIMENTICIOS LTDA,"60.065,96"
22.201.001345.2022,SEC/FUNDAÇÃO ESPAÇO CULTURAL DA PARAÍBA,14/11/2022,EQUIPAMENTOS E MATERIAL PERMANENTE / MATERIAL DE CONSUMO,33.573.591/0001-45 - R2D TECNOLOGIA LTDA,"17.865,00"
25.000.008292.2022,SECRETARIA DE ESTADO DA SAÚDE,14/11/2022,CONTRATAÇÃO EMERGENCIAL DE EMPRESA PREST.DE SERV. MÉDICOS PARA APLICAÇÃO DE INJEÇÕES INTRAVÍTREAS ,12.646.171/0003-33 - CENTRO PARAIBANO DE CLINICA E CIRURGIA DE OLHOS LTDA -ME,"3.000,00"
25.204.000209.2022,SES/COMPLEXO DE SAÚDE JULIANO MOREIRA,14/11/2022,AQUISIÇÃO DE MEDICAMENTO CONTROLADO,44.734.671/0001-51 - CRISTÁLIA PRODUTOS QUÍMICOS FARMACEUTICOS LTDA,"72.439,00"
31.205.012394.2022,SECTMA/SUPERINTENDÊNCIA DE ADMINISTRAÇÃO DO MEIO AMBIENTE,14/11/2022,"SERVIÇO DE LOCAÇÃO DE CADEIRAS, MESAS E TENDAS",28.687.889/0001-46 - PEDRO AUGUSTO OLIVEIRA DE VASCONCELOS 10946925496,"13.500,00"
33.209.000262.2022,SEC/INSTITUTO DO PATRIMÔNIO HISTÓRICO E ARTÍSTICO DO ESTADO DA PARAÍBA,14/11/2022,CAIXA ARQUIVO POLINDA,21.553.674/0001-93 - SUNDRY COMERCIO VAREJISTA LTDA - EPP,"3.520,00"
33.209.000395.2022,SEC/INSTITUTO DO PATRIMÔNIO HISTÓRICO E ARTÍSTICO DO ESTADO DA PARAÍBA,14/11/2022,AQUISIÇÃO DE MATERIAL DE CONSUMO,07.227.808/0001-55 - B.J. COMERCIO DE ALIMENTOS LTDA,"108.232,50"
38.000.000315.2022,POLICIA CIVIL DO ESTADO DA PARAIBA,15/11/2022,SERVIÇO DE INSTALAÇÃO DE AR CONDICIONADO,21.718.973/0001-30 - MULT AR SERVICO DE CLIMATIZACAO E MANUTENCAO LTDA,"45.122,00"
25.000.010405.2022,SECRETARIA DE ESTADO DA SAÚDE,16/11/2022,CONTRATAÇÃO EMERGENCIAL DE EMPRESA PARA REALIZAÇÃO DO EXAME PAINEL DE DIABETES MONOGÊNICO  ,06.069.729/0001-09 - MEDICA COMERCIO REPRESENTACAO E IMPORTACAO LTDA,"6.700,00"
25.206.000772.2022,SES/COMPLEXO DE SAÚDE ARLINDA MARQUES,16/11/2022,CONTRATAÇÃO DE EMPRESA ESPECIALIZADA EM MANUTENÇÃO DE REDE DE GASES MEDICINIAS,12.929.519/0001-38 - SERVPROL SERV.E COMERCIO DE PROD.MEDICOS LTDA ME,"36.156,00"
31.201.005229.2022,SEIE/DEPARTAMENTO DE ESTRADAS DE RODAGEM,16/11/2022,SOLICITAMOS A AQUISIÇÃO DE 30 UNIDADES DE PNEUS 24.00-24 16 LONAS ,13.440.646/0001-31 - NORCOL NORDESTE COMERCIO E SERVIÇOS LTDA - EPP,"146.880,00"
25.000.009946.2022,SECRETARIA DE ESTADO DA SAÚDE,17/11/2022,AQUISIÇÃO EMERGENCIAL DE MEDICAMENTO,07.484.373/0001-24 - UNI HOSPITALAR LTDA,"268.000,00"
25.215.000155.2022,SES/HOSPITAL DE TRAUMAS DE JOÃO PESSOA,17/11/2022,AQUISIÇÃO DE MATERIAL DE MARCENARIA,29.619.153/0001-01 - JEMM COMÉRCIO DE MATERIAL DE CONSTRUÇÃO LTDA,"184.156,32"
25.215.000157.2022,SES/HOSPITAL DE TRAUMAS DE JOÃO PESSOA,17/11/2022,AQUISIÇÃO DE MATERIAL DE CONSTRUÇÃO,29.619.153/0001-01 - JEMM COMÉRCIO DE MATERIAL DE CONSTRUÇÃO LTDA,"62.416,80"
25.215.000158.2022,SES/HOSPITAL DE TRAUMAS DE JOÃO PESSOA,17/11/2022,AQUISIÇÃO DE MATERIAL HIDRÁULICO,29.619.153/0001-01 - JEMM COMÉRCIO DE MATERIAL DE CONSTRUÇÃO LTDA,"81.642,35"
25.215.000159.2022,SES/HOSPITAL DE TRAUMAS DE JOÃO PESSOA,17/11/2022,AQUISIÇÃO DE MATERIAL ELÉTRICO ,38.320.250/0001-81 - A J ALVES DIAS,"844.749,15"
25.215.000160.2022,SES/HOSPITAL DE TRAUMAS DE JOÃO PESSOA,17/11/2022,AQUISIÇÃO DE MATERIAL DE PINTURA,29.619.153/0001-01 - JEMM COMÉRCIO DE MATERIAL DE CONSTRUÇÃO LTDA,"131.037,52"
25.215.000161.2022,SES/HOSPITAL DE TRAUMAS DE JOÃO PESSOA,17/11/2022,AQUISIÇÃO DE MATERIAL DE SERRALHARIA,29.619.153/0001-01 - JEMM COMÉRCIO DE MATERIAL DE CONSTRUÇÃO LTDA,"30.266,60"
25.213.000571.2022,SES/COMPLEXO DE SAÚDE DE CAJAZEIRAS,18/11/2022,AQUISIÇÃO DE SUPLEMENTOS ALIMENTARES E DIETAS ENTERAIS,06.948.769/0002-01 - TECNOCENTER MATERIAIS MEDICOS HOSPITALARES LTDA,"146.234,40"
26.201.018453.2022,SEDS/DEPARTAMENTO ESTADUAL DE TRÂNSITO DO ESTADO DA PARAÍBA,18/11/2022,LOCAÇÃO DE IMÓVEL - MUNICÍPIO DE PEDRAS DE FOGO,141.443.014-00 - ANTONIO JERONIMO DE ANDRADE MELO,"12.000,00"
25.302.000181.2022,SES/CONSELHO ESTADUAL DE SAUDE,19/11/2022,CONTRATAÇÃO DE EMPRESA PARA PRESTAÇÃO DE SERVIÇOS DE REFORMA DE TELHADO COM TROCA DE TELHAS E CAIBOS,20.823.618/0001-69 - ANTONIO FELIX CARDOSO 57047111468,"49.870,00"
25.000.007642.2022,SECRETARIA DE ESTADO DA SAÚDE,21/11/2022,CONTRATAÇÃO EMERGENCIAL DE EMPRESA PARA PRESTAÇÃO DE SERVIÇOS MÉDICOS  ,12.646.171/0003-33 - CENTRO PARAIBANO DE CLINICA E CIRURGIA DE OLHOS LTDA -ME,"3.000,00"
25.000.010682.2022,SECRETARIA DE ESTADO DA SAÚDE,21/11/2022,CONTRATAÇÃO EMERGENCIAL DE EMPRESA PARA PRESTAÇÃO DE SERVIÇOS MÉDICOS,12.646.171/0003-33 - CENTRO PARAIBANO DE CLINICA E CIRURGIA DE OLHOS LTDA - ME,"3.000,00"
30.000.000222.2022,ENCARGOS GERAIS DO ESTADO,21/11/2022,LOCAÇÃO DE IMÓVEL PMP EM GUARABIRA,Razão Social não encontrada,"4.000,00"
19.901.000906.2022,SEAD/FUNDO ESPECIAL DE DESENVOLVIMENTO DE RECURSOS HUMANOS,22/11/2022,CONTRATAÇÃO DE EMPRESA ESPECIALIZADA EM LOCAÇÃO DE SISTEMAS DE CÂMERAS DE SEGURANÇA (CFTV);,29.785.082/0001-09 - ANDRESSA ELLEN GUILHERME DE ALBUQUERQUE,"38.400,00"
25.240.000307.2022,SES/HOSPITAL DE CLINICAS DE CAMPINA GRANDE,22/11/2022,AQUISIÇÃO DE EQUIPAMENTOS DE PROTEÇÃO,70.099.924/0001-72 - PRO MEDICINA  EQUIP.MEDICOS HOSPITALARES E CIENTIFICOS,"28.520,00"
26.201.006428.2022,SEDS/DEPARTAMENTO ESTADUAL DE TRÂNSITO DO ESTADO DA PARAÍBA,22/11/2022,LOCAÇÃO DE IMÓVEL - MUNICÍPIO DE UMBUZEIRO,930.343.854-04 - IONE DALVA DE OLIVEIRA BARBOSA,"7.548,00"
30.000.186880.2022,ENCARGOS GERAIS DO ESTADO,22/11/2022,LOCAÇÃO DE IMÓVEL CASA DA CIDADANIA EM SANTA RITA,Razão Social não encontrada,"8.800,00"
30.000.209863.2022,ENCARGOS GERAIS DO ESTADO,22/11/2022,LOCAÇÃO DE IMÓVEL ALMOXARIFADO GERAL DA SECRETARIA  SAÚDE EM CABEDELO,12.990.849/0001-39 - RR PARTICIPAÇÕES E ADMINISTRAÇÃO LTDA,"15.000,00"
25.000.009970.2022,SECRETARIA DE ESTADO DA SAÚDE,23/11/2022,AQUISIÇÃO EMERGENCIAL DE MATERIAIS MÉDICOS E HOSPITALARES ,03.246.587/0001-01 - SUFRAMED COMERCIO DE MATERIAL MEDICO HOSPITALAR LTDA,"147.612,84"
25.203.011381.2022,SES/COMPLEXO DE SAÚDE DE CRUZ DAS ARMAS,23/11/2022,CONTRATAÇÃO EMERGENCIAL DE EMPRESA ESPECIALIZADA EM ESTERILIZAÇÃO A BAIXA TEMPERATURA ,41.163.069/0001-13 - BIOMEXX - CENTRAL DE ESTERILIZACAO CAMPINENSE LTDA,"69.793,84"
25.206.000792.2022,SES/COMPLEXO DE SAÚDE ARLINDA MARQUES,23/11/2022,"FCONTRATAÇÃO PARA SERVIÇO DE MANUTENÇÃO, INSTALAÇÃO E DESISTALAÇÃO DE AR CONDICIONADO",40.964.157/0001-51 - JOAO SIMOES DO CARMO - ME,"54.501,24"
30.000.017222.2022,ENCARGOS GERAIS DO ESTADO,23/11/2022,LOCAÇÃO DE IMÓVEL ECIT JOSÉ BRONZEADO SOBRINHO EM REMÍGIO,Razão Social não encontrada,"10.000,00"
38.000.000364.2022,POLICIA CIVIL DO ESTADO DA PARAIBA,23/11/2022,AQUISIÇÃO DE MATERIAL GRAFICO PERSONALIZADO - CEDULA - EMERGENCIAL,61.418.141/0001-13 - INDUSTRIA GRAFICA BRASILEIRA LTDA,"33.000,00"
25.000.008138.2022,SECRETARIA DE ESTADO DA SAÚDE,24/11/2022,CONTRATAÇÃO EMERGENCIAL DE EMPRESA PARA PRESTAÇÃO DE SERVIÇOS MÉDICOS,12.646.171/0003-33 - CENTRO PARAIBANO DE CLINICA E CIRURGIA DE OLHOS LTDA - ME,"10.450,00"
25.215.000168.2022,SES/HOSPITAL DE TRAUMAS DE JOÃO PESSOA,24/11/2022,AQUISIÇÃO DE MEDICAMENTOS CONTROLADOS E DO SISTEMA NERVOSO,41.778.326/0001-21 - MED & FARMA COMERCIO ATACADISTA MEDICAMENTOS LTDA,"315.503,79"
25.240.000309.2022,SES/HOSPITAL DE CLINICAS DE CAMPINA GRANDE,24/11/2022,SERVIÇO DE LOCAÇÃO DE 01(UM) ARCO CIRÚRGICO,10.464.359/0001-73 - ROBERTO DIOGO FERREIRA DA COSTA EIRELI,"171.000,00"
25.208.000623.2022,SES/COMPLEXO DE SAÚDE DE PICUÍ,28/11/2022,SERVIÇO DE SISTEMA HOSPITALAR,33.692.733/0001-93 - CORIOLANO ANTONIO DE LEMOS SA  01397457422,"39.000,00"
25.000.011610.2022,SECRETARIA DE ESTADO DA SAÚDE,29/11/2022,"PS DE DESINSTALAÇÃO, EMBALAGEM, TRANSP, INST E TREINAMENTO, DE UM EQUIP DE TOMOGRAFIA ",10.543.201/0001-99 - KLINIC ASSISTÊNCIA TÉCNICA MÉDICA LTDA,"58.000,00"
25.215.000170.2022,SES/HOSPITAL DE TRAUMAS DE JOÃO PESSOA,29/11/2022,AQUISIÇÃO DE INSUMOS PARA CME COM EQUIPAMENTOS EM COMODATO,22.958.146/0001-87 - MEDHOSTER COMERCIO DE PRODUTOS MEDICOS E HOSPITALARES LTDA,"477.194,00"
26.201.006429.2022,SEDS/DEPARTAMENTO ESTADUAL DE TRÂNSITO DO ESTADO DA PARAÍBA,29/11/2022,LOCAÇÃO DE IMÓVEL - MUNICÍPIO DE ALAGOA GRANDE,146.906.914-87 - ERNANI CAVALCANTE CHAVES FILHO,"22.800,00"
30.000.001935.2022,ENCARGOS GERAIS DO ESTADO,29/11/2022,LOCAÇÃO DE IMÓVEL ARQUIVO ESTATÍSTICO  DO HOSPITAL EDSON RAMALHO - HPMGER,Razão Social não encontrada,"5.260,00"
19.901.000449.2022R1,SEAD/FUNDO ESPECIAL DE DESENVOLVIMENTO DE RECURSOS HUMANOS,30/11/2022,AQUISIÇÃO DE MATERIAL DE INFORMÁTICA NOTEBOOKS PARA EVENTOS NA ESPEP.,02.596.872/0001-90 - CENTERDATA ANALISES DE SISTEMAS E SERVICOS DE INFORMATICA EIRELI,"41.000,00"
19.901.000688.2022,SEAD/FUNDO ESPECIAL DE DESENVOLVIMENTO DE RECURSOS HUMANOS,30/11/2022,CONTRATAÇÃO DE SERVIÇO DE OUTSOURCING (LOCAÇÃO DE IMPRESSORAS MULTIFUNCIONAIS,40.938.508/0001-50 - MAQ-LAREM MAQUINAS MOV. E EQUIPAMENTOS LTDA,"21.360,00"
25.215.000171.2022,SES/HOSPITAL DE TRAUMAS DE JOÃO PESSOA,01/12/2022,AQUISIÇÃO DE MATERIAL MÉDICO - EPI,06.106.005/0001-80 - STOCK MED PRODUTOS MEDICO-HOSPITALARES LTDA,"222.960,00"
30.000.000243.2022,ENCARGOS GERAIS DO ESTADO,01/12/2022,LOCAÇÃO DE IMÓVEL CASA ABRIGO ARYANE THAIS - CAAT EM JOÃO PESSOA,Razão Social não encontrada,"6.000,00"
30.000.002087.2022,ENCARGOS GERAIS DO ESTADO,01/12/2022,LOCAÇÃO DE IMÓVEL E.E.E.F. NOSSA SENHORA DO ROSÁRIO - CAMPINA GRANDE ,Razão Social não encontrada,"9.625,42"
07.901.000592.2022,FUNDO DE APOIO AO ESPORTE E LAZER DO ESTADO DA PARAÍBA,02/12/2022,AQUISIÇÃO DE ALGICIDA PARA MANUTENÇÃO DAS PISCINAS DA VILA,20.476.623/0001-42 - CARBALLO COMERCIO LTDA - EPP,"3.135,00"
07.901.000593.2022,FUNDO DE APOIO AO ESPORTE E LAZER DO ESTADO DA PARAÍBA,02/12/2022,AQUISIÇÃO DE MATERIAIS DIVERSOS PARA AS ROÇADEIRAS DA SEJEL,24.122.426/0001-86 - AGRONORDESTE COM E REPRESENTACAO LTDA,"1.239,00"
24.000.006528.2022,SECRETARIA DE ESTADO DA ADMINISTRAÇÃO PENITENCIÁRIA,02/12/2022,AQUISIÇÃO DE MATERIAL HIDRÁULICO ,29.619.153/0001-01 - JEMM COMERCIO DE MATERIAL DE CONSTRUÇÃO LTDA,"15.360,00"
24.000.006733.2022,SECRETARIA DE ESTADO DA ADMINISTRAÇÃO PENITENCIÁRIA,02/12/2022,AQUISIÇÃO DE INSUMOS PARA O PROJETO ESCOLA DE FABRICAÇÃO DE GESSO,47.504.653/0001-71 - CAFAYATE COMERCIAL LTDA,"29.980,00"
25.000.013153.2022,SECRETARIA DE ESTADO DA SAÚDE,02/12/2022,AQUISIÇÃO EMERGENCIAL DE MEDICAMENTO (DIMESILATO DE LISDEXANFETAMINA 70 MG),09.053.134/0001-45 - ELFA MEDICAMENTOS S.A,"2.195,20"
25.302.012997.2022,SES/CONSELHO ESTADUAL DE SAUDE,02/12/2022,CONTRATAÇÃO DE EMPRESA PARA PRESTAÇÃO DE SERVIÇOS DE TROCA DE TELHADO E MADEIRAMENTO.,20.823.618/0001-69 - LT SERVIÇOS,"68.670,00"
31.205.005382.2022,SECTMA/SUPERINTENDÊNCIA DE ADMINISTRAÇÃO DO MEIO AMBIENTE,04/12/2022,SERVIÇO DE MANUTENÇÃO PREDIAL,08.792.356/0001-17 - INSTEC - INSTALAÇOES TECNICAS LTDA,"24.237,35"
25.000.013269.2022,SECRETARIA DE ESTADO DA SAÚDE,05/12/2022,"AQUI.E.MED.DIPROP. BECLOMET.+FUM. DE FORMOT. DIHIDRAT. + BROM. DE GLICOPIRRÔNIO 0/6/12,5 MCG",07.484.373/0001-24 - UNI HOSPITALAR LTDA,"1.407,42"
25.208.000638.2022,SES/COMPLEXO DE SAÚDE DE PICUÍ,05/12/2022,SERVIÇO DE ABASTECIMENTO DE ÁGUA ATRAVÉS DE CARRO PIPA,40.459.275/0001-02 - EDJARDES WESLEY DA SILVA,"127.500,00"
25.208.000640.2022,SES/COMPLEXO DE SAÚDE DE PICUÍ,05/12/2022,MATERIAL DESCARTÁVEL ,38.308.355/0001-15 - M&M COMERCIO VAREJISTA DE SANEANTES EIRELI,"104.065,50"
25.208.000641.2022,SES/COMPLEXO DE SAÚDE DE PICUÍ,05/12/2022,SANEANTES ,38.308.355/0001-15 - M&M COMERCIO VAREJISTA DE SANEANTES EIRELI,"486.999,00"
26.201.006032.2022,SEDS/DEPARTAMENTO ESTADUAL DE TRÂNSITO DO ESTADO DA PARAÍBA,05/12/2022,CONTRATAÇÃO DO SERVIÇO DE LOCAÇÃO DE SCANNER.,40.938.508/0001-50 - MAQ-LAREM MAQUINAS MOV. E EQUIPAMENTOS LTDA,"15.000,00"
25.215.000169.2022,SES/HOSPITAL DE TRAUMAS DE JOÃO PESSOA,06/12/2022,AQUISIÇÃO DE TECIDOS E AVIAMENTOS,47.381.433/0001-06 - JOSE AUGUSTO D BORGES,"2.018.779,00"
26.201.008499.2022,SEDS/DEPARTAMENTO ESTADUAL DE TRÂNSITO DO ESTADO DA PARAÍBA,06/12/2022,LOCAÇÃO DE IMÓVEL - MUNICÍPIO DE SÃO JOSÉ DE PIRANHAS,087.546.874-89 - KAYO STEFSON  FIGUEIREDO ANDRADE,"11.400,00"
25.240.000350.2022,SES/HOSPITAL DE CLINICAS DE CAMPINA GRANDE,07/12/2022,CONTRATAÇÃO DE EMPRESA ESPECIALIZADA EM SERVIÇOS DE EXAMES DE RESSONÂNCIA MAGNÉTICA,08.716.557/0001-35 - CLINICA RADIOLOGICA DR. WANDERLEY LTDA,"199.721,00"
31.205.005301.2022,SECTMA/SUPERINTENDÊNCIA DE ADMINISTRAÇÃO DO MEIO AMBIENTE,07/12/2022,CONTRATAÇÃO DE SERVIÇO DE PINTURA P/PINTURA DA SEDE SUDEMA,30.270.444/0001-08 - R ALMEIDA DOS SANTOS CONSTRUCOES E SERVICOS EIRELI,"46.835,86"
16.000.000162.2022,SECRETARIA DE ESTADO DA AGRICULTURA FAMILIAR E DO DESENVOLVIMENTO DO SEMIÁRIDO,08/12/2022,EQUIPAMENTOS DE INFORMÁTICA PARA ATENDER PARAIBA PRODUTIVA,07.030.427/0001-81 - CONEXAOPB COMERCIO DE PRODUTOS DE INFORMATICA LTDA,"37.853,98"
13.000.001139.2022,PROCURADORIA GERAL DO ESTADO,09/12/2022,PUBLICAÇÃO DIARIO OFICIAL,09.366.790/0001-06 - EMPRESA PARAIBANA DE COMUNICAÇAO S.A -EPC,"125.044,00"
26.201.015095.2022,SEDS/DEPARTAMENTO ESTADUAL DE TRÂNSITO DO ESTADO DA PARAÍBA,09/12/2022,LOCAÇÃO DE IMÓVEL - MUNICÍPIO DE COREMAS,694.305.784-72 - NICOLAU HENRIQUE DA SILVA,"17.760,00"
07.901.000576.2022,FUNDO DE APOIO AO ESPORTE E LAZER DO ESTADO DA PARAÍBA,12/12/2022,CONTRATAÇÃO DE SERVIÇO DE RECARGA DE EXTINTORES - ESTÁDIO GOVERNADOR ERNANI SÁTIRO -  O AMIGÃO ,28.188.702/0001-60 - SH COMERCIO E SERVICO DE EXTINTORES LTDA,"1.210,50"
25.000.006824.2022,SECRETARIA DE ESTADO DA SAÚDE,12/12/2022,CONTRATAÇÃO EMERGENCIAL DE EMPRESA PARA PRESTAÇÃO DE SERVIÇOS DE OXIGENOTERAPIA ,04.238.951/0001-54 - LOCMED HOSPITALAR LTDA,"3.180,00"
25.000.013151.2022,SECRETARIA DE ESTADO DA SAÚDE,12/12/2022,AQUISIÇÃO EMERGENCIAL DE MEDICAMENTOS (SOL. OLEOSA RICA EM CBD 20 MG/ML E EXTRATO DE CANNABIS,23.877.015/0003-8 - ASSOCIACAO BRASILEIRA DE APOIO CANNABIS ESPERANCA - ABRACE,"7.140,00"
25.000.010612.2022,SECRETARIA DE ESTADO DA SAÚDE,13/12/2022,CONTRATAÇÃO EMERGENCIAL DE EMPRESA PARA PRESTAÇÃO DE SERVIÇOS MÉDICOS,12.646.171/0003-33 - CENTRO PARAIBANO DE CLINICA E CIRURGIA DE OLHOS LTDA ME,"6.000,00"
25.000.013397.2022,SECRETARIA DE ESTADO DA SAÚDE,13/12/2022,AQUISIÇÃO EMERGENCIAL DE MEDICAMENTO,01.722.296/0001-17 - PANORAMA COMERCIO DE PRODUTOS MEDICOS E FARMACEUTICOS LTDA,"115,20"
25.000.013505.2022,SECRETARIA DE ESTADO DA SAÚDE,14/12/2022,"AQUISIÇÃO EMERGENCIAL DE MEDICAMENTO (ENZIMAS PANCREÁTICAS, PANCREATINA 25.000UI)",07.484.373/0001-24 - UNI HOSPITALAR LTDA,"6.249,60"
