Textbox2,NumPregão2,DataCriacao1,NumParticipantes,Orgao2,Modalidade2,Órgão,Data de Abertura,Objeto,Razão Social,Total Adjudicado,Valor
252.340.000.062.023,DISPENSA DE LICITAÇÃO,3/2/2023,1,LACEN - LABORATORIO CENTRAL DE SAÚDE PÚBLICA,AQUISIÇÃO DE TESTES E CONCESSÃO DE EQUIP. E PERIFÉRICOS EM COMODATO PARA TESTE DO PEZINHO,LACEN - LABORATORIO CENTRAL DE SAÚDE PÚBLICA,3/2/2023,AQUISIÇÃO DE TESTES E CONCESSÃO DE EQUIP. E PERIFÉRICOS EM COMODATO PARA TESTE DO PEZINHO,02.771.724/0001-64 - MULT DIAGNOSTICA LTDA,2.496.000,2496000
252.060.000.372.023,DISPENSA DE LICITAÇÃO,6/2/2023,1,SES/COMPLEXO DE SAÚDE ARLINDA MARQUES,AQUISIÇÃO DE FÓRMULAS LÁCTEAS ENTERAIS,SES/COMPLEXO DE SAÚDE ARLINDA MARQUES,6/2/2023,AQUISIÇÃO DE FÓRMULAS LÁCTEAS ENTERAIS,01.687.725/0002-43 - CENTRO ESPECIALIZADO EM NUTRICAO ENTERAL E PARENTERAL - CENEP LTDA,14.133,14133
222.010.001.672.023,DISPENSA DE LICITAÇÃO,7/2/2023,1,SEC/FUNDAÇÃO ESPAÇO CULTURAL DA PARAÍBA,LOCAÇÃO DE MÃO-DE-OBRA (SERVIÇO DE SEGURANÇA DESARMADA) ,SEC/FUNDAÇÃO ESPAÇO CULTURAL DA PARAÍBA,7/2/2023,LOCAÇÃO DE MÃO-DE-OBRA (SERVIÇO DE SEGURANÇA DESARMADA) ,17.392.053/0001-06 - PLENITUDE SEGURANÇA PRIVADA LTDA,21,21000
222.010.001.692.023,DISPENSA DE LICITAÇÃO,7/2/2023,,SEC/FUNDAÇÃO ESPAÇO CULTURAL DA PARAÍBA,OUTROS SERVIÇOS DE TERCEIROS - PESSOA JURIDICA (SERVIÇO DE LOCAÇÃO DE CADEIRA PLÁSTICA),SEC/FUNDAÇÃO ESPAÇO CULTURAL DA PARAÍBA,7/2/2023,OUTROS SERVIÇOS DE TERCEIROS - PESSOA JURIDICA (SERVIÇO DE LOCAÇÃO DE CADEIRA PLÁSTICA),Razão Social não encontrada,2.8,2800
252.030.001.212.023,DISPENSA DE LICITAÇÃO,8/2/2023,1,SES/COMPLEXO DE SAÚDE DE CRUZ DAS ARMAS,CONTRATAÇÃO DE EMPRESA ESPECIALIZADA EM LOCAÇÃO DE GRUPO GERADOR 500KVA,SES/COMPLEXO DE SAÚDE DE CRUZ DAS ARMAS,8/2/2023,CONTRATAÇÃO DE EMPRESA ESPECIALIZADA EM LOCAÇÃO DE GRUPO GERADOR 500KVA,15.353.461/0001-15 - AMBAR SERVICOS EIRELI,90,90000
252.060.000.382.023,DISPENSA DE LICITAÇÃO,8/2/2023,1,SES/COMPLEXO DE SAÚDE ARLINDA MARQUES,AQUISIÇÃO DE GÊNEROS ALIMENTÍCIOS,SES/COMPLEXO DE SAÚDE ARLINDA MARQUES,8/2/2023,AQUISIÇÃO DE GÊNEROS ALIMENTÍCIOS,43.711.857/0001-22 - JKJ DISTRIBUIDORA DE ALIMENTOS LTDA,47.619,47619
252.060.000.392.023,DISPENSA DE LICITAÇÃO,8/2/2023,1,SES/COMPLEXO DE SAÚDE ARLINDA MARQUES,AQUISIÇÃO DE HORTIFRUTIGRANJEIROS,SES/COMPLEXO DE SAÚDE ARLINDA MARQUES,8/2/2023,AQUISIÇÃO DE HORTIFRUTIGRANJEIROS,00.821.449/0001-10 - ROSEMBLITH DE ARAUJO SILVA,49.884,49884
252.400.000.232.023,DISPENSA DE LICITAÇÃO,8/2/2023,1,SES/HOSPITAL DE CLINICAS DE CAMPINA GRANDE,AQUISIÇÃO DE INSUMOS PARA A AGÊNCIA TRANSFUSIONAL,SES/HOSPITAL DE CLINICAS DE CAMPINA GRANDE,8/2/2023,AQUISIÇÃO DE INSUMOS PARA A AGÊNCIA TRANSFUSIONAL,25.307.090/0001-99 - MEDICALAB COMERCIO ATACADISTA DE PRODUTOS MEDICOS LTDA,28.907,28907
222.010.002.412.023,DISPENSA DE LICITAÇÃO,9/2/2023,3,SEC/FUNDAÇÃO ESPAÇO CULTURAL DA PARAÍBA,MATERIAL DE CONSUMO.,SEC/FUNDAÇÃO ESPAÇO CULTURAL DA PARAÍBA,9/2/2023,MATERIAL DE CONSUMO.,09.516.312/0001-27 - SOUZA COSTA MATERIAL DE CONSTRUCAO LTDA,24.054,24054
312.050.005.692.023,DISPENSA DE LICITAÇÃO,9/2/2023,1,SECTMA/SUPERINTENDÊNCIA DE ADMINISTRAÇÃO DO MEIO AMBIENTE,AQUISIÇÃO DE SWITCHES 48 PORTAS,SECTMA/SUPERINTENDÊNCIA DE ADMINISTRAÇÃO DO MEIO AMBIENTE,9/2/2023,AQUISIÇÃO DE SWITCHES 48 PORTAS,05.080.834/0001-78 - INFORMAQ COM.E REC.DE SERV.DE INF.LTDA,19.988,19988
252.160.002.052.023,DISPENSA DE LICITAÇÃO,13/02/2023,4,SES/HOSPITAL DE TRAUMAS DE CAMPINA GRANDE,AQUISIÇÃO DE MATERIAL MÉDICO HOSPITALAR,,,,,,
252.400.000.342.023,DISPENSA DE LICITAÇÃO,13/02/2023,1,SES/HOSPITAL DE CLINICAS DE CAMPINA GRANDE,SERVIÇO DE LOCAÇÃO DE SISTEMA DE CFTV FULL COM INSTALAÇÃO MANUTENÇÃO PREVENTIVA E CORRETIVA,SES/HOSPITAL DE CLINICAS DE CAMPINA GRANDE,13/02/2023,SERVIÇO DE LOCAÇÃO DE SISTEMA DE CFTV FULL COM INSTALAÇÃO MANUTENÇÃO PREVENTIVA E CORRETIVA,13.185.192/0001-08 - BORBOREMA SERVIÇOS LTDA,30.27,30270
262.010.005.442.023,DISPENSA DE LICITAÇÃO,13/02/2023,1,SEDS/DEPARTAMENTO ESTADUAL DE TRÂNSITO DO ESTADO DA PARAÍBA,CONTRATAÇÃO EMERGENCIAL DE SERVIÇO DE VIDEOMONITORAMENTO - JOÃO PESSOA,SEDS/DEPARTAMENTO ESTADUAL DE TRÂNSITO DO ESTADO DA PARAÍBA,13/02/2023,CONTRATAÇÃO EMERGENCIAL DE SERVIÇO DE VIDEOMONITORAMENTO - JOÃO PESSOA,02.715.056/0001-58 - ALERTA SEGURANCA ELETRONICA EIRELI - EPP,180,180000
28.000.000044.2023R1,DISPENSA DE LICITAÇÃO,13/02/2023,1,PROJETO COOPERAR,LOCAÇÃO IMÓVEL GR PATOS,PROJETO COOPERAR,13/02/2023,LOCAÇÃO IMÓVEL GR PATOS,739.331.474-68 - MARIA OLIVEIRA DE FARIAS ARAÚJO,22.8,22800
252.060.000.402.023,DISPENSA DE LICITAÇÃO,14/02/2023,1,SES/COMPLEXO DE SAÚDE ARLINDA MARQUES,AQUISIÇÃO DE MATERIAL DE HIGIENE E LIMPEZA,SES/COMPLEXO DE SAÚDE ARLINDA MARQUES,14/02/2023,AQUISIÇÃO DE MATERIAL DE HIGIENE E LIMPEZA,41.558.421/0001-10 - PROLIMP SOLUCOES COMERCIO E SERVICOS DE LIMPEZA E MANUTENCAO LTDA,74.466,74466
253.010.000.052.023,DISPENSA DE LICITAÇÃO,14/02/2023,1,SES/CENTRO ESPECIALIZADO EM REABILITACAO - CER IV,AQUISIÇÃO DE EQUIPAMENTOS MÉDICOS,,,,,,
110.000.000.382.023,DISPENSA DE LICITAÇÃO,15/02/2023,1,CONTROLADORIA GERAL DO ESTADO,CONTRATAÇÃO DE SERVIÇO DE MANUTENÇÃO DE CONDICIONADORES DE AR,CONTROLADORIA GERAL DO ESTADO,15/02/2023,CONTRATAÇÃO DE SERVIÇO DE MANUTENÇÃO DE CONDICIONADORES DE AR,43.503.312/0001-20 - INF DE SA TECNOLOGIA,,
252.500.000.812.023,DISPENSA DE LICITAÇÃO,15/02/2023,1,INSTITUTO DE ASSISTÊNCIA À SAÚDE DO SERVIDOR,CONTRATAÇÃO DE EMPRESA ESPECIALIZADA EM SERVIÇOS DE TELEFONIA,INSTITUTO DE ASSISTÊNCIA À SAÚDE DO SERVIDOR,15/02/2023,CONTRATAÇÃO DE EMPRESA ESPECIALIZADA EM SERVIÇOS DE TELEFONIA,06.346.446/0001-59 - SITECNET INFORMATICA LTDA -ME,55.353,55353
70.000.000.472.023,DISPENSA DE LICITAÇÃO,16/02/2023,1,SECRETARIA DE ESTADO DA JUVENTUDE,,,,,,,
380.000.000.222.023,DISPENSA DE LICITAÇÃO,16/02/2023,1,POLICIA CIVIL DO ESTADO DA PARAIBA,AQUISIÇÃO DE ALIMENTAÇÃO,,,,,,
250.000.101.352.023,DISPENSA DE LICITAÇÃO,17/02/2023,1,SECRETARIA DE ESTADO DA SAÚDE,CONTRATAÇÃO EMERGENCIAL DE EMPRESA,SECRETARIA DE ESTADO DA SAÚDE,17/02/2023,CONTRATAÇÃO EMERGENCIAL DE EMPRESA,12.646.171/0003-33 - CENTRO PARAIBANO DE CLINICA E CIRURGIA DE OLHOS LTDA ME,6,6000
250.000.108.652.023,DISPENSA DE LICITAÇÃO,17/02/2023,1,SECRETARIA DE ESTADO DA SAÚDE,CONTRATAÇÃO EMERGENCIAL DE EMPRESA ,SECRETARIA DE ESTADO DA SAÚDE,17/02/2023,CONTRATAÇÃO EMERGENCIAL DE EMPRESA ,12.646.171/0003-33 - CENTRO PARAIBANO DE CLINICA E CIRURGIA DE OLHOS LTDA ME,6,6000
250.000.116.692.023,DISPENSA DE LICITAÇÃO,17/02/2023,1,SECRETARIA DE ESTADO DA SAÚDE,CONTRATAÇÃO EMERGENCIAL DE EMPRESA ,SECRETARIA DE ESTADO DA SAÚDE,17/02/2023,CONTRATAÇÃO EMERGENCIAL DE EMPRESA ,12.646.171/0003-33 - CENTRO PARAIBANO DE CLINICA E CIRURGIA DE OLHOS LTDA ME,3,3000
250.000.131.122.023,DISPENSA DE LICITAÇÃO,17/02/2023,1,SECRETARIA DE ESTADO DA SAÚDE,CONTRATAÇÃO EMERGENCIAL DE EMPRESA ,SECRETARIA DE ESTADO DA SAÚDE,17/02/2023,CONTRATAÇÃO EMERGENCIAL DE EMPRESA ,12.646.171/0003-33 - CENTRO PARAIBANO DE CLINICA E CIRURGIA DE OLHOS LTDA ME,3,3000
252.060.000.452.023,DISPENSA DE LICITAÇÃO,17/02/2023,5,SES/COMPLEXO DE SAÚDE ARLINDA MARQUES,AQUISIÇÃO DE MEDICAMENTOS,SES/COMPLEXO DE SAÚDE ARLINDA MARQUES,17/02/2023,AQUISIÇÃO DE MEDICAMENTOS,38.346.373/0001-91 - C R SILVA LIBERATO COMERCIO DE MEDICAMENTO LTDA,155.282,155282
312.050.009.192.023,DISPENSA DE LICITAÇÃO,17/02/2023,1,SECTMA/SUPERINTENDÊNCIA DE ADMINISTRAÇÃO DO MEIO AMBIENTE,AQUISIÇÃO DE SCANNERS.,SECTMA/SUPERINTENDÊNCIA DE ADMINISTRAÇÃO DO MEIO AMBIENTE,17/02/2023,AQUISIÇÃO DE SCANNERS.,61.457.941/0001-43 - GOMAQ MAQUINAS PARA ESCRITORIO LIMITADA,32.5,32500
199.010.000.352.023,DISPENSA DE LICITAÇÃO,21/02/2023,1,SEAD/FUNDO ESPECIAL DE DESENVOLVIMENTO DE RECURSOS HUMANOS,CONTRATAÇÃO DE PJ ESPECIALIZADA EM MÃO DE OBRA DE CONSERVAÇÃO,,,,,,
250.000.149.562.023,DISPENSA DE LICITAÇÃO,22/02/2023,1,SECRETARIA DE ESTADO DA SAÚDE,AQUI. EMERG. MEDICAMENTO (ARIPIPRAZOL 10MG) CUMPRIR DEM.JUD.USUÁRIO JOÃO DAVID DA SILVA FERREIRA.,SECRETARIA DE ESTADO DA SAÚDE,22/02/2023,AQUI. EMERG. MEDICAMENTO (ARIPIPRAZOL 10MG) CUMPRIR DEM.JUD.USUÁRIO JOÃO DAVID DA SILVA FERREIRA.,01.722.296/0001-17 - PANORAMA COMERCIO DE PRODUTOS MEDICOS E FARMACEUTICOS LTDA,532,532
252.060.000.472.023,DISPENSA DE LICITAÇÃO,22/02/2023,7,SES/COMPLEXO DE SAÚDE ARLINDA MARQUES,MATERIAL MÉDICO E HOSPITALAR,SES/COMPLEXO DE SAÚDE ARLINDA MARQUES,22/02/2023,MATERIAL MÉDICO E HOSPITALAR,01.722.296/0001-17 - PANORAMA COMERCIO DE PRODUTOS MEDICOS E FARMACEUTICOS LTDA,216.155,216155
252.060.000.492.023,DISPENSA DE LICITAÇÃO,22/02/2023,1,SES/COMPLEXO DE SAÚDE ARLINDA MARQUES,SERVIÇO DE OUTSORCING DE IMPRESSÃO,SES/COMPLEXO DE SAÚDE ARLINDA MARQUES,22/02/2023,SERVIÇO DE OUTSORCING DE IMPRESSÃO,40.938.508/0001-50 - MAQ-LAREM MAQUINAS MOV. E EQUIPAMENTOS LTDA,19.05,19050
100.000.000.272.023,DISPENSA DE LICITAÇÃO,23/02/2023,1,SECRETARIA DE ESTADO DA MULHER E DA DIVERSIDADE HUMANA,AQUISIÇÃO DE PASSAGENS AEREAS,SECRETARIA DE ESTADO DA MULHER E DA DIVERSIDADE HUMANA,23/02/2023,AQUISIÇÃO DE PASSAGENS AEREAS,16.941.141/0001-49 - JAQUELINE BEZERRA DE ARAUJO ME,26.958,26958
100.000.000.282.023,DISPENSA DE LICITAÇÃO,23/02/2023,1,SECRETARIA DE ESTADO DA MULHER E DA DIVERSIDADE HUMANA,AQUISIÇÃO DE HORTIFRUTIGRANJEIRO ,SECRETARIA DE ESTADO DA MULHER E DA DIVERSIDADE HUMANA,23/02/2023,AQUISIÇÃO DE HORTIFRUTIGRANJEIRO ,03.160.525/0001-82 - NORT FRUT EIRELI,17.585,17585
250.000.004.042.023,DISPENSA DE LICITAÇÃO,23/02/2023,1,SECRETARIA DE ESTADO DA SAÚDE,AQUISIÇÃO EMERGENCIAL DE MEDICAMENTO,SECRETARIA DE ESTADO DA SAÚDE,23/02/2023,AQUISIÇÃO EMERGENCIAL DE MEDICAMENTO,04.307.650/0025-02 - ONCO PROD DISTRIBUIDORA DE PRODUTOS HOSPITALARES E ONCOLOGICOS LTDA,7.588,7588
250.000.116.852.023,DISPENSA DE LICITAÇÃO,23/02/2023,1,SECRETARIA DE ESTADO DA SAÚDE,AQUISIÇÃO EMERGENCIAL DE CADEIRAS DE RODA E DE BANHO ,SECRETARIA DE ESTADO DA SAÚDE,23/02/2023,AQUISIÇÃO EMERGENCIAL DE CADEIRAS DE RODA E DE BANHO ,18.485.178/0001-35 - LA COMERCIO DE PRODUTOS ORTOPEDICOS LTDA,7.7,7700
250.000.134.022.023,DISPENSA DE LICITAÇÃO,23/02/2023,2,SECRETARIA DE ESTADO DA SAÚDE,AQUISIÇÃO EMERGENCIAL DE ACESSÓRIOS,SECRETARIA DE ESTADO DA SAÚDE,23/02/2023,AQUISIÇÃO EMERGENCIAL DE ACESSÓRIOS,56.998.701/0034-84 - ABBOTT LABORATÓRIOS DO BRASIL LTDA,5.107,5107
250.000.146.572.023,DISPENSA DE LICITAÇÃO,23/02/2023,2,SECRETARIA DE ESTADO DA SAÚDE,AQUISIÇÃO EMERGENCIAL DE MEDICAMENTOS (DIVALPROATO DE SÓDIO 500 MG  E QUETIAPINA FUMARATO 200 MG),SECRETARIA DE ESTADO DA SAÚDE,23/02/2023,AQUISIÇÃO EMERGENCIAL DE MEDICAMENTOS (DIVALPROATO DE SÓDIO 500 MG  E QUETIAPINA FUMARATO 200 MG),07.484.373/0001-24 - UNI HOSPITALAR LTDA,948,948
270.000.009.862.023,DISPENSA DE LICITAÇÃO,23/02/2023,,SECRETARIA DE ESTADO DE DESENVOLVIMENTO HUMANO,AQUISIÇÃO DE GÊNEROS ALIMENTÍCIOS PARA AS CASAS LARES REGIONAIS,SECRETARIA DE ESTADO DE DESENVOLVIMENTO HUMANO,23/02/2023,AQUISIÇÃO DE GÊNEROS ALIMENTÍCIOS PARA AS CASAS LARES REGIONAIS,Razão Social não encontrada,37.777,37777
70.000.000.652.023,DISPENSA DE LICITAÇÃO,24/02/2023,1,SECRETARIA DE ESTADO DA JUVENTUDE,,,,,,,
250.000.002.662.023,DISPENSA DE LICITAÇÃO,24/02/2023,1,SECRETARIA DE ESTADO DA SAÚDE,AQUI. EMERG. MED. (GLICLAZIDA 60 MG) CUMPRIR DEM. JUDICIAIS USUÁRIOS ANTÔNIO DO NASCIMENTO E OUTROS.,SECRETARIA DE ESTADO DA SAÚDE,24/02/2023,AQUI. EMERG. MED. (GLICLAZIDA 60 MG) CUMPRIR DEM. JUDICIAIS USUÁRIOS ANTÔNIO DO NASCIMENTO E OUTROS.,15.218.561/0001-39 - NNMED - DISTRIBUICAO,,
250.000.013.252.023,DISPENSA DE LICITAÇÃO,24/02/2023,1,SECRETARIA DE ESTADO DA SAÚDE,AQUISIÇÃO EMERGENCIAL DE MEDICAMENTO,SECRETARIA DE ESTADO DA SAÚDE,24/02/2023,AQUISIÇÃO EMERGENCIAL DE MEDICAMENTO,12.420.164/0009-04 - CM HOSPITALAR S.A.,4.198,4198
252.160.002.752.023,DISPENSA DE LICITAÇÃO,24/02/2023,1,SES/HOSPITAL DE TRAUMAS DE CAMPINA GRANDE,AQUISIÇÃO DE HORTIFRUTIGRANJEIRO,,,,,,
253.010.000.062.023,DISPENSA DE LICITAÇÃO,24/02/2023,1,SES/CENTRO ESPECIALIZADO EM REABILITACAO - CER IV,AQUISIÇÃO DE MATERIAL DE HIGIENE E LIMPEZA,SES/CENTRO ESPECIALIZADO EM REABILITACAO - CER IV,24/02/2023,AQUISIÇÃO DE MATERIAL DE HIGIENE E LIMPEZA,32.073.039/0001-25 - SERGIO HENRIQUE MOURA DA SILVA,49.064,49064
329.019.000.082.023,DISPENSA DE LICITAÇÃO,24/02/2023,,SEDAP/FUNDO DE DESENVOLVIMENTO AGROPECUÁRIO DO ESTADO DA PARAÍBA,FORNEC. DE PASSAGENS AÉREAS JOAO PESSOA/BRASILIA SEC.JOAQUIM HUGO/SEC. EXEC. Mª SILVA DA CUNHA,SEDAP/FUNDO DE DESENVOLVIMENTO AGROPECUÁRIO DO ESTADO DA PARAÍBA,24/02/2023,FORNEC. DE PASSAGENS AÉREAS JOAO PESSOA/BRASILIA SEC.JOAQUIM HUGO/SEC. EXEC. Mª SILVA DA CUNHA,Razão Social não encontrada,12.25,12250
150.000.000.142.023,DISPENSA DE LICITAÇÃO,27/02/2023,1,POLÍCIA MILITAR DO ESTADO DA PARAÍBA,CONSTRUÇÃO DO SISTEMA DE RESERVATÓRIOS DE ÁGUA FRIA PARA ABASTECIMENTO DO 6º BPM,,,,,,
222.010.003.142.023,DISPENSA DE LICITAÇÃO,27/02/2023,,SEC/FUNDAÇÃO ESPAÇO CULTURAL DA PARAÍBA,MATERIAL DE CONSUMO - COPOS DESCARTÁVEIS,SEC/FUNDAÇÃO ESPAÇO CULTURAL DA PARAÍBA,27/02/2023,MATERIAL DE CONSUMO - COPOS DESCARTÁVEIS,Razão Social não encontrada,5.135,5135
240.000.006.532.023,DISPENSA DE LICITAÇÃO,27/02/2023,1,SECRETARIA DE ESTADO DA ADMINISTRAÇÃO PENITENCIÁRIA,AQUISIÇÃO DE GÁS LIQUEFEITO DE PETRÓLEO EM BOTIJÕES DE 13 KG,,,,,,
250.000.077.162.023,DISPENSA DE LICITAÇÃO,27/02/2023,1,SECRETARIA DE ESTADO DA SAÚDE,CONT. EMERG. EMPRESA  EXAME DE EXOMA PARA CUMPRIR DEMAN. JUDICIAL DA USUÁRIA THERESINHA COSTA .,SECRETARIA DE ESTADO DA SAÚDE,27/02/2023,CONT. EMERG. EMPRESA  EXAME DE EXOMA PARA CUMPRIR DEMAN. JUDICIAL DA USUÁRIA THERESINHA COSTA .,32.958.432/0001-04 - SLE SERVIÇO DE LABORATÓRIO ESPECIALIZADO LTDA,10.117,10117
253.010.000.072.023,DISPENSA DE LICITAÇÃO,27/02/2023,1,SES/CENTRO ESPECIALIZADO EM REABILITACAO - CER IV,AQUISIÇÃO DE MATERIAL DE EXPEDIENTE,SES/CENTRO ESPECIALIZADO EM REABILITACAO - CER IV,27/02/2023,AQUISIÇÃO DE MATERIAL DE EXPEDIENTE,70.108.238/0001-10 - PAPIROSSAUROS,55.631,55631
312.020.006.262.023,DISPENSA DE LICITAÇÃO,27/02/2023,2,SEIE/SUPERINTENDÊNCIA DE OBRAS DO PLANO DE DESENVOLVIMENTO DO ESTADO,AQUISIÇÃO DE MATERIAL DE LIMPEZA E DESCARTÁVEIS,SEIE/SUPERINTENDÊNCIA DE OBRAS DO PLANO DE DESENVOLVIMENTO DO ESTADO,27/02/2023,AQUISIÇÃO DE MATERIAL DE LIMPEZA E DESCARTÁVEIS,34.387.726/0001-40 - SMART COMERCIO E SERVICOS EIRELI,22.48,22480
250.000.070.992.023,DISPENSA DE LICITAÇÃO,28/02/2023,1,SECRETARIA DE ESTADO DA SAÚDE,CONTRATAÇÃO EMERGENCIAL DE EMPRESA PARA PARA REALIZAÇÃO DO EXAME DE EXOMA ,SECRETARIA DE ESTADO DA SAÚDE,28/02/2023,CONTRATAÇÃO EMERGENCIAL DE EMPRESA PARA PARA REALIZAÇÃO DO EXAME DE EXOMA ,06.069.729/0001-09 - MEDICA COMERCIO REPRESENTACAO E IMPORTACAO LTDA,5.45,5450
250.000.129.432.023,DISPENSA DE LICITAÇÃO,28/02/2023,1,SECRETARIA DE ESTADO DA SAÚDE,CONTRATAÇÃO EMERGENCIAL DE EMPRESA PARA PRESTAÇÃO DE SERVIÇOS MÉDICOS PARA APLICAÇÃO DO MEDICAMENTO,SECRETARIA DE ESTADO DA SAÚDE,28/02/2023,CONTRATAÇÃO EMERGENCIAL DE EMPRESA PARA PRESTAÇÃO DE SERVIÇOS MÉDICOS PARA APLICAÇÃO DO MEDICAMENTO,12.646.171/0003-33 - CENTRO PARAIBANO DE CLINICA E CIRURGIA DE OLHOS LTDA,3,3000
222.080.000.062.023,DISPENSA DE LICITAÇÃO,1/3/2023,3,SEE/FUNDAÇÃO CENTRO INTEGRADO DE APOIO AO PORTADOR DE DEFICIÊNCIA,AQUISIÇÃO MATERIAL DE PISCINA,SEE/FUNDAÇÃO CENTRO INTEGRADO DE APOIO AO PORTADOR DE DEFICIÊNCIA,1/3/2023,AQUISIÇÃO MATERIAL DE PISCINA,24.226.892/0001-01 - DJPMASTER COMÉRCIO DE PRODUTOS DE LIMPEZA E SERVIÇOS LTDA,37.98,37980
222.080.000.082.023,DISPENSA DE LICITAÇÃO,1/3/2023,5,SEE/FUNDAÇÃO CENTRO INTEGRADO DE APOIO AO PORTADOR DE DEFICIÊNCIA,AQUISIÇÃO MATERIAL LIMPEZA E DESCARTÁVEL,SEE/FUNDAÇÃO CENTRO INTEGRADO DE APOIO AO PORTADOR DE DEFICIÊNCIA,1/3/2023,AQUISIÇÃO MATERIAL LIMPEZA E DESCARTÁVEL,20.873.342/0001-23 - HC COMERCIO DE PAPELARIA E SERVICOS LTDA,20.266,20266
222.080.000.092.023,DISPENSA DE LICITAÇÃO,1/3/2023,4,SEE/FUNDAÇÃO CENTRO INTEGRADO DE APOIO AO PORTADOR DE DEFICIÊNCIA,AQUISIÇÃO MATERIAL MÉDICO HOSPITALAR,SEE/FUNDAÇÃO CENTRO INTEGRADO DE APOIO AO PORTADOR DE DEFICIÊNCIA,1/3/2023,AQUISIÇÃO MATERIAL MÉDICO HOSPITALAR,20.873.342/0001-23 - HC COMERCIO DE PAPELARIA E SERVICOS LTDA,24.166,24166
250.000.009.632.023,DISPENSA DE LICITAÇÃO,1/3/2023,1,SECRETARIA DE ESTADO DA SAÚDE,AQUISIÇÃO EMERGENCIAL DE MEDICAMENTO (CLORIDRATO DE ALECTINIBE 150MG),SECRETARIA DE ESTADO DA SAÚDE,1/3/2023,AQUISIÇÃO EMERGENCIAL DE MEDICAMENTO (CLORIDRATO DE ALECTINIBE 150MG),33.009.945/0002-04 - PRODUTOS ROCHE QUIMICOS E FARMACEUTICOS S.A,171.44,171440
250.000.041.892.023,DISPENSA DE LICITAÇÃO,1/3/2023,1,SECRETARIA DE ESTADO DA SAÚDE,CONTRAT. EMERG. DE EMP. APLI. DE VACINAS INALANTES DEM. JUD. USUÁRIO ALISSON GOMES DE FIGUEIREDO .,SECRETARIA DE ESTADO DA SAÚDE,1/3/2023,CONTRAT. EMERG. DE EMP. APLI. DE VACINAS INALANTES DEM. JUD. USUÁRIO ALISSON GOMES DE FIGUEIREDO .,41.587.680/0001-79 - CLINAP CLINICA MEDICA LTDA,6,6000
253.010.000.082.023,DISPENSA DE LICITAÇÃO,1/3/2023,1,SES/CENTRO ESPECIALIZADO EM REABILITACAO - CER IV,INSTRUMENTOS MUSICAIS ,SES/CENTRO ESPECIALIZADO EM REABILITACAO - CER IV,1/3/2023,INSTRUMENTOS MUSICAIS ,24.285.435/0001-98 - BUDEGA DA MÚSICA COMÉRCIO E SERVIÇOS LTDA,15.884,15884
253.010.000.092.023,DISPENSA DE LICITAÇÃO,1/3/2023,1,SES/CENTRO ESPECIALIZADO EM REABILITACAO - CER IV,AQUISIÇÃO DE GÊNEROS ALIMENTÍCIOS ,SES/CENTRO ESPECIALIZADO EM REABILITACAO - CER IV,1/3/2023,AQUISIÇÃO DE GÊNEROS ALIMENTÍCIOS ,04.709.948/0001-71 - JUCELIO COSTA DE ARAUJO E CIA LTDA,15.946,15946
259.010.000.042.023,DISPENSA DE LICITAÇÃO,1/3/2023,5,CENTRO ESPECIALIZADO DIAGNÓSTICO DO CÂNCER,AQUISIÇÃO DE MATERIAL DE LABORATÓRIO (EMERGENCIAL),CENTRO ESPECIALIZADO DIAGNÓSTICO DO CÂNCER,1/3/2023,AQUISIÇÃO DE MATERIAL DE LABORATÓRIO (EMERGENCIAL),31.059.333/0001-10 - CONTROLE MEDLAB COMERCIO DE MEDICAMENTOS EIRELI,168.016,168016
260.000.000.492.023,DISPENSA DE LICITAÇÃO,1/3/2023,1,SECRETARIA DE ESTADO DA SEGURANÇA E DA DEFESA SOCIAL,CONTRATAÇÃO DE ASSINATURA PARA ACESSO À FERRAMENTA DE PESQUISAS DE PREÇOS,SECRETARIA DE ESTADO DA SEGURANÇA E DA DEFESA SOCIAL,1/3/2023,CONTRATAÇÃO DE ASSINATURA PARA ACESSO À FERRAMENTA DE PESQUISAS DE PREÇOS,07.797.967/0001-95 - NP TECNOLOGIA E GESTAO DE DADOS LTDA BANCO DE PREÇOS,11.58,11580
260.000.000.672.023,DISPENSA DE LICITAÇÃO,1/3/2023,1,SECRETARIA DE ESTADO DA SEGURANÇA E DA DEFESA SOCIAL,CONTRATAÇÃO DE EMPRESA ESPECIALIZADA EM CONTROLE DE PRAGAS,SECRETARIA DE ESTADO DA SEGURANÇA E DA DEFESA SOCIAL,1/3/2023,CONTRATAÇÃO DE EMPRESA ESPECIALIZADA EM CONTROLE DE PRAGAS,18.368.351/0001-15 - MANUELLA GLORIA AVELAR VERAS,17.375,17375
320.008.000.022.023,DISPENSA DE LICITAÇÃO,1/3/2023,1,SECRETARIA DE ESTADO DO DESENVOLVIMENTO DA AGROPECUÁRIA E DA PESCA,AQUISÇÃO SACOS PLASTICOS P/ ATENDER PROGRAMA ESTADUAL DE PISCICULTURA,SECRETARIA DE ESTADO DO DESENVOLVIMENTO DA AGROPECUÁRIA E DA PESCA,1/3/2023,AQUISÇÃO SACOS PLASTICOS P/ ATENDER PROGRAMA ESTADUAL DE PISCICULTURA,43.465.101/0001-40 - JOSÉ AILTON DOS SANTOS SILVA - COMERCIAL PARAIBA,29,29000
